Origin,Dest,flight_count,avg_distance,avg_air_time,avg_dep_delay,avg_arr_delay
CID,STL,5189,366.93,41.17,3.04,2.75
CLE,ATL,6627,891.57,83.65,3.09,2.02
CLE,AUS,167,1889.37,158.78,7.24,4.08
CLE,BDL,1891,764.44,67.3,2.18,2.28
CLE,BNA,2521,720.98,71.48,9.1,5.57
CLE,BOS,3394,906.06,80.4,8.29,8.76
CLE,BUF,292,308.99,33.95,10.86,6.67
CLE,BWI,10692,505.33,53.65,11.76,12.46
CLE,CLT,3412,692.02,69.32,6.22,6.87
CLE,CVG,2883,355.66,41.22,4.31,2.82
CLE,DCA,3150,498.9,49.92,3.16,2.73
CLE,DEN,3089,1932.82,167.51,7.97,9.34
CLE,DFW,4523,1643.14,146.77,6.44,2.85
CLE,DTW,3885,152.89,27.41,5.48,4.77
CLE,EWR,5125,650.17,65.34,12.91,12.23
CLE,FLL,1519,1709.12,145.64,4.32,2.46
CLE,IAH,5289,1755.79,152.21,5.62,3.22
CLE,IND,327,420.04,45.15,5.53,4.28
CLE,JAX,70,1211.83,106.01,-2.51,-18.09
CLE,JFK,302,683.97,71.28,16.54,14.9
CLE,LAS,2483,2937.05,242.58,8.27,2.73
CLE,LAX,2630,3303.98,271.5,7.13,0.81
CLE,LGA,3998,672.7,66.69,13.47,17.97
CLE,MCI,199,1116.88,105.18,0.48,-1.99
CLE,MCO,3090,1440.36,119.77,3.47,1.4
CLE,MDW,7330,494.07,53.11,12.57,12.86
CLE,MEM,577,1001.01,94.31,3.03,-1.63
CLE,MHT,240,875.48,71.28,3.69,2.47
CLE,MIA,1509,1738.09,145.15,3.43,1.59
CLE,MKE,1,527.86,55.0,-2.0,5.0
CLE,MSP,2996,1001.01,99.52,6.88,4.78
CLE,MSY,720,1475.76,125.38,1.17,-0.83
CLE,MTJ,17,2240.2,195.47,11.76,13.29
CLE,ORD,6325,508.55,58.13,12.02,15.11
CLE,PBI,329,1641.53,139.62,3.44,-0.22
CLE,PHL,5612,584.19,61.51,8.1,12.83
CLE,PHX,2666,2795.42,236.6,10.3,7.67
CLE,PIT,3,168.98,25.0,18.67,27.0
CLE,PVD,1291,869.04,75.56,3.46,2.66
CLE,RSW,1263,1649.57,139.38,3.0,0.16
CLE,SAN,636,3260.52,275.8,4.38,-2.85
CLE,SEA,460,3252.48,287.2,4.75,7.75
CLE,SFO,1826,3477.78,288.12,9.55,5.71
CLE,SJU,74,2959.58,234.93,2.3,-0.19
CLE,SLC,117,2518.62,221.5,7.62,4.43
CLE,SRQ,267,1556.23,131.6,4.12,0.23
CLE,STL,6337,783.75,79.55,10.97,7.91
CLE,TPA,1871,1491.86,126.11,6.31,3.81
CLT,ABE,731,774.09,74.34,13.61,14.18
CLT,ALB,728,1039.63,93.87,16.46,15.16
CLT,ATL,10691,365.32,48.93,9.79,8.99
CLT,AVL,3007,148.06,22.11,3.94,3.14
CLT,BDL,2899,1036.41,89.77,9.68,9.61
CLT,BHM,3472,564.88,59.34,5.67,4.61
CLT,BNA,3518,529.47,58.03,5.39,4.36
CLT,BOS,6438,1171.6,101.57,15.01,16.82
CLT,BUF,2183,878.7,79.43,10.07,10.3
CLT,BWI,5801,580.97,57.72,9.36,10.34
CLT,CAE,4088,141.62,21.34,5.91,6.64
CLT,CHA,2082,389.46,42.79,4.92,3.11
CLT,CHS,5054,270.37,31.06,7.7,8.84
CLT,CLE,2849,692.02,73.99,7.25,9.08
CLT,CMH,2842,556.83,57.08,8.51,8.9
CLT,DAY,1402,595.46,65.55,8.75,9.21
CLT,DCA,6996,532.69,53.81,8.8,8.61
CLT,DEN,1676,2151.69,189.65,8.97,4.31
CLT,DFW,7497,1506.34,141.15,3.75,2.77
CLT,DTW,6093,804.67,81.4,5.88,5.14
CLT,EWR,6683,851.34,81.48,13.11,11.68
CLT,FAY,2826,189.9,23.56,4.19,3.85
CLT,FLL,3956,1015.49,92.11,11.92,9.77
CLT,GSO,4810,133.58,21.07,8.64,8.1
CLT,GSP,4129,120.7,18.83,4.96,2.89
CLT,HSV,2421,535.91,56.42,4.63,2.53
CLT,IAD,3571,516.6,55.16,7.56,8.14
CLT,IAH,4180,1469.33,134.02,7.62,6.94
CLT,ILM,4269,297.73,32.66,7.74,7.96
CLT,IND,3575,688.8,72.94,6.79,7.22
CLT,JAX,4287,529.47,51.12,10.37,10.76
CLT,LAS,1121,3083.5,256.51,10.04,7.25
CLT,LAX,2981,3419.85,280.1,14.5,10.37
CLT,LGA,8112,875.48,80.86,17.97,21.37
CLT,LWB,28,297.73,34.96,-0.11,0.04
CLT,MCI,2851,1301.96,126.19,9.81,8.72
CLT,MCO,5044,753.17,68.57,11.84,10.12
CLT,MDT,1461,664.66,65.0,7.58,7.81
CLT,MEM,3850,823.98,81.31,7.24,6.41
CLT,MIA,3919,1046.07,94.03,10.4,8.4
CLT,MKE,1415,1047.68,103.85,10.34,10.97
CLT,MSP,3030,1496.69,145.15,5.96,3.03
CLT,MSY,2853,1047.68,96.28,11.92,8.75
CLT,MYR,4219,251.06,31.11,8.36,10.75
CLT,ORD,8511,963.99,97.38,13.14,14.63
CLT,ORF,4277,466.71,45.5,8.2,9.07
CLT,PBI,3442,949.51,84.63,13.54,13.33
CLT,PHL,7388,720.98,70.73,12.65,14.72
CLT,PHX,1194,2854.97,245.66,8.01,4.81
CLT,PIT,8064,589.02,59.52,8.76,10.42
CLT,PNS,2417,785.36,73.66,10.88,10.67
CLT,PVD,1707,1099.18,92.79,10.32,9.93
CLT,RDU,6429,209.21,28.8,6.88,7.82
CLT,RIC,4776,411.99,42.25,7.85,8.58
CLT,ROA,2824,249.45,31.61,5.44,5.67
CLT,ROC,728,922.15,83.18,8.88,8.83
CLT,RSW,3498,965.6,88.57,11.41,10.23
CLT,SAN,935,3342.6,275.86,14.69,8.78
CLT,SAV,3854,342.79,37.93,8.08,8.53
CLT,SDF,2100,540.74,61.18,8.35,7.57
CLT,SEA,994,3667.69,308.98,20.95,18.65
CLT,SFO,2297,3695.04,302.92,18.36,12.05
CLT,SJU,941,2372.17,189.45,6.14,5.22
CLT,SRQ,2390,880.31,80.75,12.56,11.5
CLT,STL,5691,925.37,98.7,6.23,6.26
CLT,STT,50,2446.2,191.53,13.5,11.06
CLT,SYR,725,970.43,88.52,13.84,14.95
CLT,TPA,5073,817.54,75.02,12.35,13.2
CLT,TRI,2511,193.12,27.87,5.13,2.95
CLT,TYS,2758,284.85,34.77,3.42,3.56
CMH,ATL,4338,717.77,71.36,4.49,4.89
CMH,BDL,132,885.14,79.08,13.2,11.4
CMH,BNA,1035,543.96,56.48,3.29,0.09
CMH,BOS,1646,1029.98,91.24,12.88,16.54
CMH,BWI,291,540.74,53.56,15.52,19.53
CMH,CLE,1,180.25,23.0,-1.0,5.0
CMH,CLT,2871,556.83,57.36,5.08,5.62
CMH,CVG,3627,186.68,29.63,6.24,5.66
CMH,DCA,3808,518.21,50.78,6.64,8.7
CMH,DEN,1452,1858.79,162.11,9.43,10.16
CMH,DFW,2907,1491.86,135.36,2.47,-0.67
CMH,DTW,3722,249.45,37.19,6.66,5.14
CMH,EWR,4212,743.52,76.53,15.67,16.66
CMH,FLL,274,1564.28,135.7,11.12,14.3
CMH,IAD,915,481.19,48.31,6.91,5.55
CMH,IAH,2076,1586.81,140.12,5.09,0.15
CMH,IND,1,292.9,37.0,-20.0,-21.0
CMH,LAS,1859,2851.75,234.39,14.67,11.53
CMH,LAX,1037,3212.24,263.75,11.48,12.63
CMH,LGA,2447,769.26,73.99,10.64,14.07
CMH,MCO,3131,1290.69,108.31,5.5,1.56
CMH,MDW,4678,457.05,49.93,11.0,10.29
CMH,MEM,129,833.64,81.4,3.38,-5.82
CMH,MSP,2449,1009.06,101.38,7.32,3.67
CMH,ORD,4155,476.36,54.92,11.51,13.74
CMH,PHL,3504,651.78,66.82,11.85,15.95
CMH,PHX,3550,2689.21,225.14,12.27,9.85
CMH,PIT,3484,231.74,32.66,5.86,6.95
CMH,RSW,424,1496.69,126.37,3.68,4.07
CMH,STL,6001,659.83,69.29,7.94,6.78
CMH,TPA,2858,1334.14,114.18,5.45,1.72
COS,ATL,1444,1907.07,146.35,8.81,8.24
COS,CVG,531,1734.87,132.81,12.43,15.21
COS,DEN,4418,115.87,19.38,6.35,6.6
COS,DFW,5939,952.73,80.7,5.24,6.51
COS,IAH,1547,1301.96,108.78,2.07,1.32
COS,LAS,869,972.04,93.67,11.21,12.45
COS,LAX,974,1340.58,121.03,7.0,11.96
COS,MSP,1521,1166.77,97.46,6.82,3.08
COS,ONT,1,1269.77,95.0,-1.0,-18.0
COS,ORD,1473,1466.11,114.58,12.67,13.95
COS,PHX,2601,886.75,87.32,3.22,5.96
COS,RNO,1,1301.96,116.0,9.0,23.0
COS,SLC,1536,659.83,73.55,2.35,0.47
COS,STL,1622,1245.63,101.47,4.62,5.08
CRP,HOU,5342,300.95,34.19,7.86,6.5
CRP,IAH,770,323.48,38.34,3.25,2.25
CRW,PIT,2465,263.93,33.79,4.18,5.15
CVG,ABQ,1448,1995.58,167.61,9.42,9.2
CVG,ALB,2177,1002.62,81.88,6.94,5.25
CVG,ATL,8168,600.28,64.66,8.63,7.08
CVG,AUS,811,1541.75,137.18,6.39,5.19
CVG,BDL,2827,1063.77,88.11,14.43,5.6
CVG,BHM,1444,637.3,58.54,7.94,6.3
CVG,BNA,1414,370.15,41.81,10.1,10.74
CVG,BOS,3612,1210.22,102.15,9.01,10.42
CVG,BUF,1432,659.83,59.78,7.62,10.28
CVG,BWI,2177,692.02,64.05,8.08,7.51
CVG,CLE,3610,355.66,41.78,5.08,4.76
CVG,CMH,2903,186.68,28.37,2.92,2.58
CVG,COS,539,1734.87,146.68,12.93,17.76
CVG,DAY,1,103.0,16.0,-1.0,10.0
CVG,DCA,3547,661.44,60.78,5.08,4.83
CVG,DEN,2897,1720.38,148.62,8.51,8.53
CVG,DFW,5818,1306.78,118.41,6.91,5.62
CVG,DTW,871,368.54,45.89,30.86,12.85
CVG,EWR,3207,915.71,88.02,13.38,13.54
CVG,FLL,1461,1499.9,122.85,8.57,8.18
CVG,GRR,1817,431.3,42.41,3.92,2.92
CVG,GSO,2132,531.08,51.7,3.9,3.52
CVG,HOU,692,1425.88,127.87,4.51,1.1
CVG,IND,1449,157.72,23.37,6.61,5.74
CVG,JAN,719,893.18,80.59,7.55,5.4
CVG,JAX,1444,988.13,81.81,8.04,8.23
CVG,JFK,1889,947.9,91.66,11.73,12.8
CVG,LAS,730,2700.47,221.69,5.29,6.3
CVG,LAX,2917,3057.75,249.09,9.63,9.25
CVG,LEX,2174,112.65,19.19,7.69,8.36
CVG,LGA,4366,941.46,85.82,11.65,14.7
CVG,LIT,1418,825.59,74.24,3.38,2.16
CVG,MCI,2164,867.43,81.35,6.92,7.02
CVG,MCO,3195,1216.66,99.33,6.45,7.46
CVG,MEM,1422,648.56,61.82,4.72,4.98
CVG,MIA,2158,1525.65,123.25,7.09,7.03
CVG,MKE,2174,511.77,53.71,5.54,5.01
CVG,MSP,2900,959.17,96.28,8.25,7.37
CVG,MSY,2894,1126.54,97.49,5.13,3.67
CVG,OKC,962,1216.66,113.08,4.25,1.02
CVG,ORD,9737,424.87,51.29,11.91,14.16
CVG,ORF,1870,780.53,67.32,32.38,4.71
CVG,PBI,1454,1435.53,114.33,7.72,6.62
CVG,PDX,2169,3178.45,255.86,10.21,8.36
CVG,PHL,3620,815.94,75.88,9.34,8.42
CVG,PHX,2897,2525.05,214.05,11.17,10.67
CVG,PIT,2165,411.99,42.28,5.97,5.74
CVG,PVD,1454,1161.94,95.49,10.21,3.08
CVG,PWM,2174,1303.57,99.64,6.96,5.23
CVG,RDU,2443,627.64,56.8,5.77,5.21
CVG,RIC,2614,664.66,57.4,9.44,1.43
CVG,RSW,1668,1414.61,115.41,9.42,9.8
CVG,SAN,2180,3001.42,244.06,9.06,4.84
CVG,SAT,1457,1647.96,144.36,5.45,4.78
CVG,SBN,1364,326.7,36.36,11.8,3.23
CVG,SDF,2906,133.58,21.83,9.17,7.93
CVG,SEA,2268,3160.74,260.99,12.26,12.3
CVG,SFO,2907,3276.62,266.84,12.38,10.67
CVG,SJC,271,3246.04,264.73,15.91,11.34
CVG,SJU,40,2909.69,226.05,12.18,39.54
CVG,SLC,4371,2331.93,196.69,9.77,6.53
CVG,SRQ,517,1306.78,106.36,4.92,3.33
CVG,STL,3033,494.07,64.45,6.35,6.04
CVG,SYR,1417,848.12,72.38,7.01,7.66
CVG,TPA,2939,1244.02,103.35,8.66,9.6
CVG,TUS,1179,2491.26,205.24,8.42,6.66
DAB,ATL,3669,589.02,59.83,6.12,6.93
DAB,EWR,731,1422.66,129.7,11.28,10.78
DAL,ABQ,5151,933.42,86.99,10.99,8.09
DAL,AMA,5334,521.43,52.52,12.15,11.87
DAL,AUS,12730,304.17,34.43,7.53,7.73
DAL,ELP,3958,904.45,82.08,10.01,6.21
DAL,HOU,21964,384.63,43.07,10.28,9.98
DAL,HRL,29,737.08,65.55,50.72,53.0
DAL,IAH,4595,349.23,43.14,8.74,10.46
DAL,LAX,895,2005.24,172.98,6.34,11.02
DAL,LBB,7224,471.54,47.43,10.51,9.95
DAL,LGA,324,2222.5,177.48,12.93,26.32
DAL,LIT,5348,476.36,44.59,13.43,13.17
DAL,MAF,5335,513.38,51.07,10.79,10.42
DAL,MSY,3497,703.28,61.78,13.55,12.9
DAL,OKC,5230,291.29,34.03,10.41,10.47
DAL,ORD,1015,1284.25,114.95,7.15,15.98
DAL,SAT,10027,399.12,43.94,9.14,8.89
DAL,TUL,5996,381.41,40.15,10.54,11.07
DAY,ATL,4114,695.23,71.63,6.88,5.75
DAY,CLT,1402,595.46,60.84,4.73,6.2
DAY,CMH,2,115.87,16.0,24.5,30.5
DAY,CVG,1,103.0,15.0,-3.0,8.0
DAY,DCA,1749,629.25,58.28,2.78,3.82
DAY,DFW,1457,1385.64,127.89,7.3,3.54
DAY,DTW,559,267.15,38.9,4.24,-1.52
DAY,MSP,1396,923.76,93.92,2.08,-0.85
DAY,ORD,3349,386.24,47.2,11.66,15.55
DAY,PHL,2035,767.66,73.37,5.38,11.31
DAY,PIT,2302,346.01,40.38,2.94,5.4
DAY,STL,3487,543.96,59.12,4.84,4.66
DCA,ALB,1995,511.77,56.18,2.46,2.2
DCA,ATL,11634,880.31,84.97,8.39,7.19
DCA,BDL,2640,503.72,52.64,6.08,6.3
DCA,BNA,1253,904.45,89.88,8.38,8.95
DCA,BOS,13589,642.13,64.67,3.28,5.27
DCA,BUF,2014,476.36,50.56,2.97,3.51
DCA,CHS,617,714.55,71.89,11.33,9.84
DCA,CLE,3139,498.9,59.24,2.06,1.99
DCA,CLT,7243,532.69,56.83,6.69,5.71
DCA,CMH,3465,518.21,56.09,4.69,6.15
DCA,CVG,3612,661.44,71.19,4.96,3.34
DCA,DAY,1748,629.25,67.72,4.58,4.49
DCA,DFW,10743,1918.33,167.61,5.79,1.01
DCA,DTW,6280,651.78,69.38,4.34,0.97
DCA,EWR,6575,320.26,44.23,9.21,8.3
DCA,FLL,1251,1446.8,130.67,14.82,12.54
DCA,GSO,616,399.12,44.83,10.34,11.53
DCA,HOU,308,1960.18,167.87,1.57,-3.63
DCA,IAH,5237,1944.08,167.81,5.73,1.37
DCA,IND,1918,803.06,82.57,4.81,4.44
DCA,JAX,1302,1020.32,97.06,9.38,7.78
DCA,JFK,2093,342.79,45.91,10.41,9.44
DCA,LAS,68,3361.91,288.69,26.34,36.32
DCA,LAX,110,3719.18,314.25,6.19,8.87
DCA,LFT,4,1670.49,149.25,-1.75,-16.25
DCA,LGA,13807,344.4,43.17,1.19,4.05
DCA,MCI,1855,1528.87,143.89,8.5,5.41
DCA,MCO,1333,1221.49,113.33,8.27,5.4
DCA,MEM,2298,1226.32,112.4,3.4,0.03
DCA,MHT,1290,655.0,65.15,5.46,6.17
DCA,MIA,7295,1480.59,128.69,7.61,3.78
DCA,MSP,5196,1498.3,139.62,5.06,0.62
DCA,MSY,1323,1559.45,140.13,8.04,4.43
DCA,ORD,18459,984.92,98.23,8.85,11.56
DCA,PBI,1657,1379.2,122.9,12.51,9.95
DCA,PHL,2595,191.51,33.44,6.57,9.07
DCA,PHX,172,3184.88,277.59,17.47,9.03
DCA,PIT,4348,329.91,39.55,5.72,5.74
DCA,PVD,2626,574.53,55.92,3.91,4.25
DCA,RDU,2430,365.32,46.67,5.73,5.32
DCA,ROC,1978,476.36,51.03,3.31,3.17
DCA,RSW,157,1435.53,133.86,8.08,1.34
DCA,SDF,1341,762.83,80.9,6.17,6.16
DCA,STL,5109,1157.12,114.63,6.44,4.82
DCA,SYR,1981,479.58,51.4,2.09,2.01
DCA,TPA,1726,1310.0,116.75,10.78,8.42
DEN,ABQ,5752,561.66,50.73,13.09,13.53
DEN,ATL,8451,1929.6,142.97,10.47,10.65
DEN,AUS,1878,1247.24,97.68,17.97,19.8
DEN,BDL,730,2689.21,194.86,14.41,15.59
DEN,BIL,1458,732.25,63.39,16.81,17.12
DEN,BNA,1454,1630.26,121.54,14.58,15.05
DEN,BOI,2379,1044.46,92.93,15.55,16.64
DEN,BOS,4161,2822.78,201.41,13.31,14.46
DEN,BUR,1443,1367.94,122.45,11.68,11.05
DEN,BWI,3251,2399.53,171.11,13.1,14.61
DEN,CID,929,1113.66,84.54,16.21,18.65
DEN,CLE,3089,1932.82,145.26,8.83,9.07
DEN,CLT,1691,2151.69,158.55,3.96,4.14
DEN,CMH,1446,1858.79,135.44,14.2,15.13
DEN,COS,4418,115.87,17.5,9.87,10.27
DEN,CVG,2897,1720.38,129.14,7.07,3.87
DEN,DFW,16156,1031.59,86.5,9.06,9.27
DEN,DSM,2158,947.9,73.01,12.16,13.76
DEN,DTW,5013,1807.29,138.23,10.43,10.27
DEN,EUG,732,1604.51,137.15,18.61,18.21
DEN,EWR,6752,2582.99,191.83,13.01,13.84
DEN,FSD,1044,777.31,64.18,8.94,10.3
DEN,GEG,1459,1345.41,114.55,14.74,15.41
DEN,GUC,17,244.62,39.06,18.76,23.71
DEN,HDN,220,228.53,30.83,7.71,6.81
DEN,IAD,6669,2336.76,166.36,10.91,10.58
DEN,IAH,9183,1385.64,114.21,10.14,11.16
DEN,ICT,1125,674.31,56.35,20.01,20.04
DEN,IND,3092,1572.33,116.55,11.98,13.69
DEN,JAC,983,653.39,66.14,17.02,18.16
DEN,JFK,726,2616.79,195.2,8.44,7.63
DEN,LAS,9313,1012.27,89.71,12.94,11.55
DEN,LAX,11238,1387.25,115.76,10.88,9.58
DEN,LGA,4748,2605.52,188.73,15.75,17.42
DEN,LNK,1458,680.75,55.42,10.06,10.56
DEN,MCI,5747,857.78,69.94,12.07,14.05
DEN,MCO,2907,2486.43,179.97,12.68,13.8
DEN,MEM,1354,1403.34,108.33,8.67,7.12
DEN,MIA,2704,2750.36,201.05,12.72,11.66
DEN,MSP,10001,1094.35,90.35,10.0,10.1
DEN,MSY,2229,1709.12,127.58,13.31,15.59
DEN,MTJ,163,317.04,37.11,4.23,3.52
DEN,OAK,3869,1540.14,127.08,16.27,13.88
DEN,OKC,3535,796.62,67.07,15.01,16.8
DEN,OMA,3475,759.61,60.89,11.6,12.67
DEN,ONT,2776,1318.05,110.67,14.48,13.79
DEN,ORD,16152,1429.09,112.86,14.38,15.83
DEN,PDX,5222,1596.47,136.31,14.16,14.53
DEN,PHL,5393,2505.74,185.84,8.27,10.68
DEN,PHX,12800,968.82,90.0,10.43,10.45
DEN,PIT,2393,2076.05,153.62,4.98,6.25
DEN,PSP,621,1248.85,107.01,13.06,11.57
DEN,RNO,1746,1293.91,111.17,13.88,13.19
DEN,SAN,5011,1372.77,114.99,11.48,10.25
DEN,SAT,1945,1277.82,101.23,13.91,14.72
DEN,SEA,7668,1647.96,143.2,15.27,16.8
DEN,SFO,10185,1556.23,129.83,19.63,18.77
DEN,SJC,5512,1525.65,129.23,12.88,10.34
DEN,SLC,10568,629.25,63.68,10.87,7.2
DEN,SMF,3904,1464.5,125.43,16.39,14.19
DEN,SNA,3512,1361.5,116.13,11.84,11.12
DEN,STL,7228,1239.19,98.19,12.65,11.89
DEN,TPA,1567,2423.67,176.36,11.09,11.96
DEN,TUL,2846,870.65,69.59,11.7,13.04
DEN,TUS,2533,1028.37,89.11,14.29,13.48
DFW,ABQ,6504,915.71,82.87,11.62,11.24
DFW,AMA,2141,503.72,51.09,12.01,11.32
DFW,ANC,5,4897.22,375.0,9.8,3.0
DFW,ATL,20021,1178.04,99.53,12.08,11.09
DFW,AUS,12202,305.77,34.5,9.36,9.29
DFW,BDL,2609,2367.34,179.82,10.4,5.47
DFW,BFL,241,2045.47,170.64,11.13,7.34
DFW,BHM,2186,960.78,80.14,12.15,10.4
DFW,BNA,7683,1015.49,82.07,9.85,8.65
DFW,BOS,9378,2513.79,190.52,10.83,9.88
DFW,BTR,2174,616.38,55.56,5.94,6.96
DFW,BUF,321,1950.52,151.63,7.78,5.5
DFW,BUR,1151,1981.1,172.13,10.71,7.41
DFW,BWI,3826,1958.57,146.82,11.83,7.95
DFW,CLE,4523,1643.14,133.04,6.64,5.94
DFW,CLT,7508,1506.34,120.26,9.6,8.62
DFW,CMH,2904,1491.86,119.64,10.12,6.42
DFW,COS,5935,952.73,87.64,10.35,9.47
DFW,CVG,5814,1306.78,107.41,8.4,6.39
DFW,DAY,1458,1385.64,112.56,15.54,10.79
DFW,DCA,10644,1918.33,144.89,7.89,4.4
DFW,DEN,16865,1031.59,94.06,10.84,11.23
DFW,DRO,230,1084.7,101.31,8.12,7.07
DFW,DSM,1839,1004.23,87.89,12.35,7.38
DFW,DTW,8784,1588.42,130.67,8.36,5.79
DFW,EGE,680,1158.72,114.15,18.53,18.99
DFW,ELP,8593,886.75,78.57,10.39,8.41
DFW,EWR,11343,2208.01,177.85,13.49,13.48
DFW,FAT,729,2113.06,180.76,15.85,9.72
DFW,FLL,5468,1800.85,138.89,11.35,10.38
DFW,GSO,1609,1607.73,126.3,14.9,10.9
DFW,GUC,237,1091.13,102.84,16.5,16.34
DFW,HDN,234,1237.58,113.56,13.83,14.97
DFW,HNL,2182,6089.74,439.06,15.0,-3.04
DFW,HSV,2712,970.43,80.75,12.81,11.26
DFW,IAD,5834,1886.15,145.82,12.8,14.47
DFW,IAH,15597,360.49,43.48,9.4,10.8
DFW,ICT,3587,527.86,53.61,7.73,7.7
DFW,IND,3161,1226.32,100.86,9.03,5.81
DFW,JAC,301,1683.37,140.41,12.39,14.55
DFW,JAN,2175,656.61,56.27,8.06,10.16
DFW,JAX,3919,1478.98,113.59,9.32,7.47
DFW,JFK,1459,2238.59,181.33,9.25,4.18
DFW,LAS,7789,1697.85,142.53,9.92,8.47
DFW,LAX,15790,1987.53,166.06,11.68,6.61
DFW,LGA,13093,2235.37,173.85,14.53,17.5
DFW,LGB,2830,1963.39,166.24,9.4,2.37
DFW,LIT,4367,489.24,46.23,8.35,7.65
DFW,MCI,8639,740.3,68.52,12.31,11.22
DFW,MCO,7411,1583.59,124.78,11.86,9.91
DFW,MDW,3222,1282.64,110.84,10.85,11.1
DFW,MEM,6633,695.23,63.76,6.99,5.48
DFW,MFE,2204,753.17,69.66,10.25,8.21
DFW,MIA,8334,1804.07,135.95,15.23,10.31
DFW,MOB,720,869.04,69.55,15.32,17.01
DFW,MSP,10168,1371.16,120.17,7.52,5.47
DFW,MSY,6170,720.98,62.69,9.97,9.38
DFW,MTJ,17,1161.94,115.59,6.24,17.24
DFW,OAK,5212,2343.2,195.27,9.79,6.13
DFW,OGG,40,5972.26,459.15,32.05,25.6
DFW,OKC,2180,281.63,34.17,10.79,9.65
DFW,OMA,2818,938.25,83.49,9.94,8.63
DFW,ONT,6050,1913.51,157.78,8.16,5.76
DFW,ORD,21096,1290.69,109.8,11.39,14.8
DFW,ORF,1459,1952.13,146.88,11.21,7.35
DFW,PBI,3514,1775.1,135.62,8.74,7.04
DFW,PDX,4625,2600.69,214.23,11.6,7.15
DFW,PHL,7336,2095.36,162.49,14.01,13.37
DFW,PHX,14558,1396.91,126.28,9.42,8.05
DFW,PIT,4960,1718.78,135.25,7.63,5.93
DFW,PSP,1555,1812.12,155.3,12.09,9.16
DFW,RDU,5312,1709.12,132.12,13.53,12.0
DFW,RIC,2189,1863.62,140.31,9.37,5.83
DFW,RNO,3517,2164.56,180.46,11.87,7.44
DFW,RSW,272,1636.7,123.6,12.2,10.46
DFW,SAN,10091,1884.54,157.83,10.27,5.96
DFW,SAT,12040,397.51,44.11,9.02,8.18
DFW,SDF,2820,1179.65,99.28,12.37,8.29
DFW,SEA,7751,2671.5,224.25,11.26,6.67
DFW,SFO,10714,2356.07,197.35,15.24,13.15
DFW,SHV,1459,305.77,33.24,12.47,13.63
DFW,SJC,6786,2314.23,193.29,9.79,4.47
DFW,SJU,2482,3484.22,247.0,15.8,13.65
DFW,SLC,6567,1590.03,136.39,10.79,10.13
DFW,SMF,2919,2302.97,192.9,11.09,6.36
DFW,SNA,7800,1939.25,163.16,10.1,7.67
DFW,STL,11876,886.75,82.71,6.93,6.58
DFW,TPA,6522,1495.08,117.43,10.29,9.05
DFW,TUL,3446,381.41,40.33,14.38,10.75
DFW,TUS,7221,1308.39,112.64,9.08,7.06
DFW,TYS,609,1242.41,99.27,11.47,3.82
DLG,ANC,619,529.47,48.14,16.92,15.07
DLH,DTW,4,870.65,78.75,-2.5,-15.25
DLH,MSP,2156,231.74,33.19,3.13,0.49
DRO,DFW,230,1084.7,86.94,5.24,4.7
DSM,DEN,2882,947.9,85.78,9.1,10.1
DSM,DFW,1840,1004.23,94.87,4.94,5.75
DSM,DTW,376,859.39,78.88,2.97,2.19
DSM,MLI,1,263.93,27.0,-8.0,-6.0
DSM,MSP,846,373.37,46.83,3.0,2.7
DSM,ORD,3493,481.19,50.72,11.97,13.47
DSM,STL,4139,418.43,44.04,3.07,2.76
DTW,ABE,1876,682.36,60.57,7.48,7.22
DTW,ALB,3090,785.36,66.4,8.9,8.33
DTW,ANC,264,4805.49,377.53,19.42,19.2
DTW,ATL,11648,955.95,91.68,10.96,9.53
DTW,AZO,1415,181.86,25.88,7.85,7.5
DTW,BDL,3381,881.92,73.5,8.87,9.35
DTW,BHM,1371,1005.84,89.62,9.53,9.31
DTW,BNA,7235,735.47,71.83,8.62,6.75
DTW,BOS,5969,1017.1,85.69,14.07,15.73
DTW,BUF,3568,386.24,40.72,8.38,8.96
DTW,BWI,5516,656.61,64.97,9.86,9.42
DTW,BZN,8,2254.69,197.0,40.5,40.38
DTW,CHS,205,1075.04,92.95,6.19,6.39
DTW,CLE,3667,152.89,26.16,7.8,7.82
DTW,CLT,6521,804.67,76.09,7.5,8.23
DTW,CMH,3785,249.45,33.45,7.71,8.66
DTW,CVG,864,368.54,44.59,4.86,4.52
DTW,DAY,559,267.15,32.11,3.23,1.13
DTW,DCA,6561,651.78,61.28,8.21,8.0
DTW,DEN,4431,1807.29,155.94,13.19,13.25
DTW,DFW,8706,1588.42,143.87,8.66,4.13
DTW,DLH,10,870.65,84.44,-2.56,-14.11
DTW,DSM,291,859.39,82.74,5.03,5.37
DTW,EGE,30,1998.8,182.69,9.72,28.31
DTW,EWR,9792,783.75,72.64,16.18,16.76
DTW,FLL,2378,1813.73,147.31,15.04,13.39
DTW,FNT,2431,90.12,16.95,9.54,11.28
DTW,FWA,877,206.0,28.15,3.67,3.22
DTW,GRB,2385,463.49,53.18,7.66,7.46
DTW,GRR,5809,193.12,26.55,9.68,9.22
DTW,GSO,1771,740.3,73.88,7.5,5.79
DTW,GSP,2624,817.54,73.54,8.18,7.64
DTW,HNL,106,7201.8,535.98,15.91,-4.46
DTW,HOU,1381,1759.01,157.21,8.69,5.43
DTW,HPN,1407,812.72,75.25,4.34,4.35
