IATA,lat,lon,flight_count,origin_flight_count,dest_flight_count,avg_flight_time,avg_actual_elapsed_time,avg_scheduled_elapsed_time,avg_air_time,avg_distance,avg_dep_delay,avg_arr_delay,cancelled_origin_count,diverted_origin_count,unique_destinations,unique_origins,unique_connections
AEX,31.32737167,-92.54855611,29832.0,14915.0,14917,74.77,74.77,74.22,51.56,483.69,6.64,7.55,390.0,42.0,14.0,10,24.0
SWF,41.50409361,-74.10483833,29381.0,14697.0,14684,135.99,135.99,136.43,111.63,1117.72,8.52,11.77,407.0,38.0,11.0,10,21.0
FCA,48.31140472,-114.2550694,29237.0,14648.0,14589,90.24,90.24,90.19,85.19,838.15,1.56,4.32,223.0,56.0,14.0,8,22.0
MLU,32.51086556,-92.03768778,29215.0,14493.0,14722,82.14,82.14,83.16,67.9,571.67,8.16,9.53,384.0,40.0,8.0,7,15.0
ABI,32.41132,-99.68189722,28089.0,14047.0,14042,59.57,59.57,60.92,46.27,282.28,4.12,8.87,314.0,16.0,7.0,8,15.0
ACT,31.61128833,-97.23051917,28004.0,14012.0,13992,52.12,52.12,53.84,34.69,161.29,1.61,2.58,386.0,6.0,6.0,3,9.0
CLL,30.58858944,-96.36382417,27942.0,13976.0,13966,57.59,57.59,58.49,40.66,213.5,2.56,3.0,339.0,8.0,4.0,8,12.0
RST,43.90882639,-92.49798722,27290.0,13648.0,13642,62.71,62.71,61.32,41.98,371.28,6.52,8.91,762.0,18.0,4.0,4,8.0
TRI,36.47521417,-82.40742056,26626.0,13293.0,13333,66.58,66.58,68.87,46.27,358.64,8.76,8.33,568.0,8.0,7.0,5,12.0
LNK,40.85097222,-96.75925,26369.0,13181.0,13188,89.83,89.83,90.66,74.5,708.59,10.23,11.02,463.0,17.0,12.0,13,25.0
TYR,32.35413889,-95.40238611,26226.0,13122.0,13104,53.12,53.12,54.71,39.1,181.73,1.75,3.48,295.0,7.0,6.0,7,13.0
MLB,28.10275,-80.64580556,25845.0,12932.0,12913,100.53,100.53,101.63,77.87,812.88,8.48,9.98,317.0,21.0,9.0,9,18.0
LRD,27.54373861,-99.46154361,25607.0,12806.0,12801,79.17,79.17,78.97,59.58,570.34,4.71,6.83,250.0,35.0,2.0,2,4.0
MTJ,38.50886722,-107.8938333,25499.0,12748.0,12751,78.49,78.49,78.98,72.93,546.3,5.0,5.58,218.0,29.0,12.0,18,30.0
BIS,46.77411111,-100.7467222,24476.0,12236.0,12240,85.07,85.07,86.11,71.78,706.17,2.59,6.32,212.0,17.0,10.0,5,15.0
KTN,55.35556861,-131.71374,24441.0,12222.0,12219,81.95,81.95,83.3,65.99,707.94,8.87,10.59,308.0,81.0,4.0,4,8.0
AVP,41.33814944,-75.7242675,24271.0,12096.0,12175,119.16,119.16,122.15,92.78,950.74,12.59,13.18,496.0,42.0,15.0,8,23.0
CLD,33.127231,-117.278727,23856.0,11939.0,11917,42.28,42.28,43.76,29.2,168.82,4.06,2.46,285.0,4.0,4.0,4,8.0
SPS,33.98879611,-98.49189333,23345.0,11687.0,11658,52.78,52.78,53.93,29.67,181.86,2.41,3.19,430.0,4.0,1.0,2,3.0
CHO,38.13863889,-78.45286111,22398.0,11166.0,11232,77.13,77.13,79.77,59.85,541.03,4.49,5.65,356.0,19.0,7.0,8,15.0
EKO,40.82492611,-115.7916964,22352.0,11228.0,11124,58.1,58.1,60.08,63.38,331.72,2.65,2.51,342.0,10.0,5.0,4,9.0
GNV,29.69005556,-82.27177778,22043.0,10809.0,11234,83.77,83.77,85.96,63.42,483.19,13.33,14.71,375.0,15.0,6.0,3,9.0
LAW,34.56771444,-98.41663667,21993.0,11005.0,10988,57.41,57.41,58.43,35.73,225.31,1.99,3.96,308.0,9.0,1.0,1,2.0
SJT,31.35775,-100.4963056,21811.0,10915.0,10896,68.29,68.29,69.86,57.66,390.64,2.84,4.09,280.0,18.0,4.0,4,8.0
YUM,32.65658333,-114.6059722,21499.0,10744.0,10755,64.02,64.02,64.67,68.01,311.15,6.39,6.49,205.0,13.0,6.0,6,12.0
TWF,42.48180389,-114.4877356,21360.0,10539.0,10821,54.45,54.45,56.16,44.74,280.76,4.56,3.69,199.0,3.0,5.0,46,51.0
FSM,35.33659028,-94.36744111,21319.0,10660.0,10659,65.69,65.69,66.32,46.0,388.5,5.81,8.58,313.0,16.0,3.0,3,6.0
DRO,37.15151667,-107.7537692,21249.0,10631.0,10618,78.95,78.95,81.85,76.92,449.84,5.95,6.03,296.0,9.0,6.0,7,13.0
EGE,39.64256778,-106.9176953,20555.0,10280.0,10275,122.21,122.21,122.3,93.72,1097.26,10.18,14.03,263.0,123.0,14.0,14,28.0
RDD,40.50898361,-122.2934019,20188.0,10073.0,10115,66.71,66.71,67.97,81.57,320.16,9.98,8.61,212.0,12.0,9.0,6,15.0
SMX,34.89924833,-120.4575825,19793.0,9905.0,9888,52.76,52.76,54.89,39.02,217.28,2.32,0.75,198.0,4.0,5.0,6,11.0
HLN,46.60681806,-111.9827503,19741.0,9843.0,9898,76.54,76.54,77.22,70.23,654.24,0.47,1.77,220.0,55.0,11.0,6,17.0
MOD,37.62581722,-120.9544214,19220.0,9617.0,9603,46.42,46.42,45.32,31.23,202.43,9.7,7.76,457.0,4.0,6.0,4,10.0
PIH,42.91130556,-112.5958611,18722.0,9330.0,9392,49.7,49.7,51.05,37.61,241.37,1.16,2.32,154.0,1.0,3.0,51,54.0
BRO,25.90683333,-97.42586111,18475.0,9238.0,9237,79.7,79.7,78.01,57.03,495.68,3.15,5.88,162.0,23.0,1.0,2,3.0
DHN,31.32133917,-85.44962889,18362.0,9174.0,9188,57.56,57.56,59.68,38.58,275.19,11.47,13.89,353.0,1.0,2.0,3,5.0
LSE,43.87937972,-91.25653778,18009.0,9006.0,9003,57.37,57.37,55.35,36.69,290.07,6.13,10.21,365.0,9.0,2.0,2,4.0
ASE,39.22316,-106.868845,18004.0,9038.0,8966,66.11,66.11,67.21,46.57,357.78,12.42,10.55,850.0,7.0,6.0,6,12.0
CSG,32.51633333,-84.93886111,17734.0,8866.0,8868,44.44,44.44,46.37,26.11,133.58,9.05,10.61,503.0,1.0,1.0,7,8.0
FAY,34.99147222,-78.88,17562.0,8710.0,8852,83.72,83.72,85.37,62.27,532.42,14.17,15.91,191.0,11.0,4.0,5,9.0
OXR,34.20080083,-119.2072164,16359.0,8192.0,8167,36.52,36.52,38.77,21.03,78.88,1.5,1.39,196.0,3.0,3.0,2,5.0
HDN,40.48118028,-107.2176597,15162.0,7587.0,7575,97.65,97.65,97.08,72.73,763.86,8.41,8.17,188.0,23.0,12.0,11,23.0
TXK,33.45370806,-93.99102,14971.0,7489.0,7482,64.98,64.98,65.93,56.63,313.31,2.81,4.16,228.0,14.0,5.0,6,11.0
ILE,31.08583333,-97.6865,14927.0,7477.0,7450,58.0,58.0,60.38,47.34,223.22,1.74,3.07,201.0,6.0,4.0,6,10.0
DLH,46.84209028,-92.19364861,14087.0,7043.0,7044,59.66,59.66,58.87,39.22,318.51,4.69,8.1,199.0,7.0,3.0,3,6.0
LCH,30.1260975,-93.22340361,14054.0,7025.0,7029,53.45,53.45,48.62,29.8,204.39,2.66,4.55,191.0,4.0,1.0,1,2.0
ABY,31.535515,-84.19447333,13814.0,6940.0,6874,53.36,53.36,54.77,33.81,234.93,9.71,9.41,241.0,3.0,3.0,2,5.0
GTR,33.45033444,-88.59136861,13248.0,6556.0,6692,69.26,69.26,72.49,47.07,425.04,11.82,8.87,260.0,9.0,4.0,4,8.0
SIT,57.04713806,-135.3615983,13142.0,6571.0,6571,56.78,56.78,57.49,41.04,389.23,7.08,9.5,84.0,92.0,3.0,3,6.0
MCN,32.69284944,-83.64921083,13099.0,6551.0,6548,44.26,44.26,46.0,22.79,127.68,12.87,16.52,304.0,1.0,9.0,20,29.0
DBQ,42.40295944,-90.70916722,12952.0,6487.0,6465,50.95,50.95,49.49,31.26,236.57,5.88,11.71,294.0,3.0,1.0,1,2.0
VLD,30.7825,-83.27672222,12794.0,6362.0,6432,66.16,66.16,68.69,47.22,334.7,11.7,11.44,217.0,5.0,3.0,4,7.0
BQK,31.25902778,-81.46630556,12151.0,6009.0,6142,62.56,62.56,63.43,43.3,383.02,9.46,11.64,218.0,3.0,1.0,2,3.0
BPT,29.95083333,-94.02069444,12114.0,6064.0,6050,46.42,46.42,48.8,29.33,208.64,2.97,2.79,164.0,0.0,3.0,7,10.0
SCE,40.851206,-77.846302,11861.0,5929.0,5932,73.61,73.61,78.2,54.96,480.88,2.08,2.36,184.0,10.0,4.0,4,8.0
CIC,39.79538278,-121.8584231,11775.0,5889.0,5886,58.15,58.15,59.04,52.69,246.14,9.04,8.82,146.0,3.0,3.0,3,6.0
BTM,45.95479528,-112.49746,11493.0,5791.0,5702,69.02,69.02,71.05,90.34,574.13,1.52,3.48,272.0,7.0,6.0,4,10.0
GGG,32.38486111,-94.71171,11326.0,5667.0,5659,61.15,61.15,60.79,40.15,225.31,0.78,4.96,126.0,9.0,1.0,1,2.0
BET,60.77977639,-161.8379975,11283.0,5642.0,5641,67.7,67.7,68.47,57.0,641.93,12.34,7.81,272.0,14.0,2.0,1,3.0
MEI,32.33313333,-88.75120556,11255.0,5595.0,5660,69.14,69.14,71.71,45.67,426.82,12.41,10.85,257.0,17.0,7.0,3,10.0
MOT,48.25937778,-101.2803339,10984.0,5492.0,5492,84.78,84.78,84.33,67.57,722.59,0.89,8.26,60.0,9.0,1.0,1,2.0
COD,44.52019417,-109.0237961,10871.0,5450.0,5421,88.35,88.35,91.24,98.6,512.99,2.71,4.61,91.0,10.0,6.0,4,10.0
BGM,42.20848278,-75.97961361,10808.0,5391.0,5417,94.91,94.91,99.76,73.03,696.31,4.39,5.36,207.0,10.0,5.0,7,12.0
OME,64.51220222,-165.4452458,10791.0,5395.0,5396,73.53,73.53,74.81,63.81,715.99,13.98,8.68,243.0,44.0,3.0,3,6.0
OTZ,66.88467694,-162.5985497,10713.0,5357.0,5356,58.06,58.06,59.21,48.31,496.93,12.95,10.6,272.0,73.0,2.0,2,4.0
CEC,41.78015722,-124.2365333,10564.0,5287.0,5277,55.45,55.45,56.53,54.55,271.53,12.58,5.76,215.0,53.0,4.0,4,8.0
PIE,27.91076333,-82.68743944,10514.0,5258.0,5256,179.01,179.01,178.28,158.48,1879.01,1.46,3.32,49.0,1.0,9.0,9,18.0
IYK,35.65884306,-117.8295122,10267.0,5153.0,5114,48.74,48.74,51.2,33.53,197.95,-0.34,-0.11,170.0,7.0,4.0,1,5.0
LYH,37.32668528,-79.20043056,10187.0,5065.0,5122,83.28,83.28,86.54,65.59,625.81,7.29,7.78,170.0,3.0,2.0,3,5.0
GFK,47.949255,-97.17611111,9446.0,4723.0,4723,65.36,65.36,64.88,48.24,457.05,2.91,8.66,107.0,4.0,1.0,1,2.0
EYW,24.55611111,-81.75955556,9440.0,4468.0,4972,113.2,113.2,115.85,92.67,987.85,18.95,12.07,131.0,28.0,5.0,7,12.0
IPL,32.83422028,-115.5787456,9334.0,4670.0,4664,47.89,47.89,47.39,39.88,209.7,4.21,5.1,44.0,29.0,4.0,3,7.0
HTS,38.36666667,-82.55802778,8939.0,4485.0,4454,58.49,58.49,61.12,41.87,344.28,2.87,1.46,184.0,6.0,6.0,4,10.0
ERI,42.08202139,-80.17621556,8923.0,4463.0,4460,76.92,76.92,81.94,54.44,522.11,4.28,5.14,141.0,10.0,4.0,4,8.0
FLO,34.18536111,-79.72388889,8844.0,4447.0,4397,69.53,69.53,72.0,50.62,439.26,10.3,10.77,168.0,3.0,3.0,3,6.0
BQN,18.49486111,-67.12944444,8640.0,4269.0,4371,219.3,219.3,221.93,190.12,2439.83,4.09,12.26,30.0,8.0,3.0,4,7.0
MQT,46.353639,-87.395361,8418.0,4206.0,4212,54.02,54.02,54.74,37.79,323.69,9.47,21.81,189.0,44.0,5.0,5,10.0
SPI,39.84395194,-89.67761861,7592.0,3795.0,3797,63.1,63.1,64.11,39.98,331.64,18.4,13.89,267.0,1.0,2.0,10,12.0
ACY,39.45758333,-74.57716667,7502.0,3765.0,3737,116.56,116.56,119.99,92.87,922.6,7.01,6.46,112.0,13.0,8.0,4,12.0
FLG,35.13845472,-111.6712183,7280.0,3640.0,3640,59.01,59.01,59.02,40.26,191.51,5.18,6.69,202.0,1.0,1.0,1,2.0
PSG,56.80165194,-132.9452781,7264.0,3632.0,3632,30.39,30.39,31.46,19.98,123.92,13.76,11.9,174.0,65.0,2.0,2,4.0
YAK,59.50336056,-139.6602261,7264.0,3632.0,3632,44.96,44.96,45.04,35.11,331.52,5.7,9.26,95.0,73.0,2.0,2,4.0
WRG,56.48432583,-132.3698242,7263.0,3631.0,3632,27.08,27.08,27.64,16.17,90.92,8.86,11.29,152.0,44.0,2.0,2,4.0
CDV,60.49183389,-145.4776503,7262.0,3632.0,3630,45.31,45.31,45.41,34.41,300.14,7.66,10.19,95.0,11.0,2.0,2,4.0
BRW,71.2854475,-156.7660019,7017.0,3508.0,3509,76.17,76.17,78.05,68.13,781.23,15.22,5.73,102.0,47.0,3.0,2,5.0
ADQ,57.74996778,-152.4938553,6822.0,3411.0,3411,51.32,51.32,51.53,41.18,405.55,10.43,6.65,279.0,0.0,1.0,2,3.0
CDC,37.70097028,-113.098575,6399.0,3188.0,3211,58.26,58.26,60.39,69.97,344.34,4.26,2.95,75.0,1.0,4.0,12,16.0
CWA,44.77761917,-89.66677944,6366.0,3183.0,3183,66.81,66.81,69.27,45.02,380.41,15.72,15.68,173.0,6.0,4.0,4,8.0
GUC,38.53396333,-106.9331817,6293.0,3149.0,3144,78.32,78.32,79.29,57.35,508.86,5.34,5.67,118.0,5.0,5.0,5,10.0
EFD,29.60733333,-95.15875,5296.0,2649.0,2647,32.47,32.47,28.86,14.52,45.06,-2.04,4.49,78.0,0.0,1.0,1,2.0
APF,26.15247222,-81.77544444,4946.0,2528.0,2418,109.21,109.21,111.64,85.7,869.04,11.18,11.63,85.0,14.0,1.0,1,2.0
VCT,28.85255556,-96.91848722,4879.0,2445.0,2434,49.52,49.52,51.65,41.69,198.0,2.41,2.0,86.0,2.0,3.0,2,5.0
STX,17.70188889,-64.79855556,4850.0,2384.0,2466,193.55,193.55,192.72,171.71,2041.22,5.64,3.14,31.0,13.0,4.0,6,10.0
SCC,70.19475583,-148.4651608,4756.0,2378.0,2378,84.04,84.04,86.14,73.91,819.95,8.41,7.37,117.0,9.0,3.0,3,6.0
LWS,46.37449806,-117.0153944,4201.0,2100.0,2101,85.53,85.53,85.63,67.89,741.5,1.62,7.19,11.0,5.0,5.0,2,7.0
VIS,36.31866667,-119.3928889,3975.0,1993.0,1982,24.63,24.63,27.88,22.8,76.19,0.14,2.38,149.0,0.0,2.0,2,4.0
TUP,34.26810833,-88.769895,3935.0,1961.0,1974,64.68,64.68,66.73,45.61,407.16,8.67,10.56,101.0,1.0,1.0,1,2.0
PSE,18.00830278,-66.56301194,3606.0,1776.0,1830,224.1,224.1,226.48,194.19,2492.33,2.51,5.43,16.0,7.0,4.0,5,9.0
AKN,58.67680167,-156.6492175,3435.0,1715.0,1720,70.13,70.13,71.87,61.11,659.53,15.94,12.46,86.0,12.0,3.0,2,5.0
HVN,41.26389889,-72.8871,3365.0,1682.0,1683,127.33,127.33,128.86,106.33,1033.2,5.67,2.44,69.0,10.0,1.0,1,2.0
ISO,35.32807944,-77.61552611,2867.0,1411.0,1456,90.14,90.14,92.18,67.58,653.39,13.11,14.16,36.0,3.0,1.0,1,2.0
WYS,44.68839917,-111.1176375,2721.0,1368.0,1353,72.02,72.02,74.27,92.27,438.83,0.16,3.77,38.0,3.0,3.0,1,4.0
RFD,42.19536389,-89.09721111,2558.0,1270.0,1288,147.29,147.29,147.91,124.16,1334.51,1.59,10.49,13.0,4.0,3.0,16,19.0
ACK,41.25305194,-70.06018139,2427.0,1211.0,1216,84.39,84.39,81.53,57.0,347.12,27.5,22.5,120.0,8.0,2.0,2,4.0
ELM,42.15991361,-76.89144333,2411.0,1205.0,1206,86.12,86.12,86.53,60.04,532.69,7.15,8.51,42.0,5.0,1.0,1,2.0
OAJ,34.82916444,-77.61213778,2398.0,1196.0,1202,90.71,90.71,96.15,68.01,636.53,16.75,19.23,27.0,2.0,2.0,2,4.0
DLG,59.0454125,-158.5033389,2326.0,1163.0,1163,57.8,57.8,58.58,48.5,529.47,16.63,10.79,54.0,2.0,1.0,2,3.0
HHH,32.224384,-80.697629,1994.0,997.0,997,86.0,86.0,89.15,63.37,384.63,23.83,30.09,52.0,1.0,1.0,2,3.0
BLI,48.79275,-122.5375278,1985.0,997.0,988,122.23,122.23,127.21,103.92,1216.71,2.16,4.23,19.0,3.0,4.0,1,5.0
LWB,37.85830556,-80.39947222,1869.0,922.0,947,82.83,82.83,84.34,61.53,593.85,10.37,5.19,3.0,3.0,1.0,1,2.0
TTN,40.27669111,-74.81346833,1715.0,859.0,856,91.96,91.96,93.69,67.94,541.39,10.1,20.7,40.0,3.0,4.0,2,6.0
ILG,39.67872222,-75.60652778,1564.0,765.0,799,128.13,128.13,128.9,102.77,1033.2,14.75,14.99,37.0,3.0,1.0,1,2.0
DUT,53.90013889,-166.5435,1488.0,744.0,744,108.91,108.91,112.01,101.22,1274.6,16.2,11.98,185.0,11.0,1.0,1,2.0
HKY,35.74114639,-81.38954889,1344.0,648.0,696,60.99,60.99,63.63,43.02,362.1,8.4,6.48,28.0,0.0,1.0,1,2.0
EWN,35.07297222,-77.04294444,1202.0,601.0,601,91.73,91.73,87.27,71.77,696.84,17.03,14.87,7.0,0.0,1.0,1,2.0
SUX,42.40260333,-96.38436694,1074.0,535.0,539,68.73,68.73,68.7,44.72,376.12,9.47,6.25,60.0,1.0,2.0,3,5.0
PLN,45.5709275,-84.796715,1023.0,512.0,511,69.13,69.13,71.62,43.3,392.23,7.12,7.07,16.0,2.0,2.0,2,4.0
TEX,37.95375861,-107.90848,978.0,489.0,489,114.7,114.7,114.45,93.4,622.81,10.12,5.62,65.0,2.0,1.0,1,2.0
ADK,51.87796389,-176.6460306,974.0,487.0,487,133.06,133.06,137.78,122.94,1527.89,24.59,10.52,38.0,22.0,2.0,2,4.0
GST,58.42438139,-135.7073814,893.0,446.0,447,28.11,28.11,28.16,14.97,65.98,7.65,10.41,11.0,2.0,1.0,1,2.0
YKM,46.56816972,-120.5440594,819.0,410.0,409,99.62,99.62,92.04,81.49,943.07,8.21,11.42,3.0,0.0,1.0,1,2.0
SLE,44.90952778,-123.0025,794.0,398.0,396,109.09,109.09,113.63,87.52,1009.54,2.59,16.38,3.0,1.0,2.0,1,3.0
PMD,34.62938889,-118.0845528,784.0,392.0,392,71.54,71.54,71.7,53.17,507.46,10.44,-2.9,12.0,0.0,2.0,2,4.0
SOP,35.23735278,-79.39116944,636.0,319.0,317,81.27,81.27,77.85,58.55,477.97,25.24,25.6,12.0,0.0,1.0,1,2.0
CMX,47.16841722,-88.48906083,619.0,309.0,310,73.2,73.2,75.0,48.65,445.79,13.63,11.21,17.0,4.0,1.0,1,2.0
ALO,42.55708139,-92.40034361,602.0,300.0,302,61.97,61.97,63.66,35.66,267.15,16.05,6.87,34.0,0.0,1.0,1,2.0
LNY,20.78561111,-156.9514181,578.0,289.0,289,15.74,15.74,15.97,-84.28,43.57,-4.5,-3.07,13.0,9.0,2.0,2,4.0
MKK,21.15288583,-157.0962561,576.0,288.0,288,21.52,21.52,26.93,13.9,73.82,-2.97,-4.95,21.0,0.0,2.0,2,4.0
ROW,33.30155556,-104.5305556,473.0,235.0,238,84.69,84.69,84.47,68.42,700.06,14.08,12.93,1.0,2.0,1.0,3,4.0
RHI,45.63119306,-89.46745361,446.0,223.0,223,60.14,60.14,57.71,40.71,305.77,7.91,5.75,20.0,1.0,1.0,1,2.0
INL,48.56618722,-93.40306667,436.0,218.0,218,67.34,67.34,63.98,45.69,408.77,10.14,8.83,22.0,0.0,1.0,1,2.0
BJI,47.50942417,-94.93372333,256.0,128.0,128,60.4,60.4,57.75,39.75,320.26,10.54,9.22,14.0,0.0,1.0,1,2.0
MTH,24.72614083,-81.05137806,255.0,128.0,127,127.51,127.51,127.15,99.44,1041.24,15.97,10.59,2.0,0.0,1.0,1,2.0
EAU,44.86525722,-91.48507194,145.0,72.0,73,48.27,48.27,50.0,24.77,136.79,7.61,-0.2,6.0,0.0,1.0,2,3.0
OGD,41.19594417,-112.012175,23.0,6.0,17,65.6,65.6,93.33,52.6,45.06,143.67,,0.0,1.0,1.0,16,17.0
PUB,38.28908722,-104.4965722,17.0,3.0,14,25.5,25.5,70.0,12.0,97.63,104.0,,1.0,0.0,2.0,11,13.0
CKB,39.29663889,-80.22808333,14.0,8.0,6,65.25,65.25,73.5,-306.5,355.87,25.62,7.83,0.0,0.0,3.0,1,4.0
PVU,40.21919444,-111.7233611,13.0,2.0,11,35.0,35.0,48.5,18.0,65.98,0.0,28.0,1.0,0.0,1.0,11,12.0
CYS,41.1557225,-104.8118381,12.0,2.0,10,33.5,33.5,56.5,20.5,144.84,145.0,,0.0,0.0,1.0,9,10.0
PIR,44.38267694,-100.285965,8.0,4.0,4,125.25,125.25,135.0,107.75,1404.15,45.5,11.0,0.0,0.0,2.0,2,4.0
FMN,36.74125,-108.2299444,8.0,3.0,5,37.0,37.0,76.67,24.0,238.18,203.67,,0.0,0.0,1.0,4,5.0
GLH,33.48288111,-90.98561389,4.0,2.0,2,54.5,54.5,45.0,35.5,196.34,-5.5,2.5,0.0,0.0,1.0,1,2.0
BFF,41.87402778,-103.5956389,3.0,1.0,2,41.0,41.0,79.0,194.0,244.62,131.0,,0.0,0.0,1.0,1,2.0
LAR,41.31205,-105.6749864,2.0,0.0,2,,,,,,,,0.0,0.0,0.0,1,1.0
MKC,39.12324111,-94.592735,2.0,1.0,1,87.0,87.0,70.0,65.0,704.89,8.0,12.0,0.0,0.0,1.0,1,2.0
CBM,,,1.0,0.0,1,,,,,,,0.0,0.0,0.0,0.0,1,1.0
SKA,47.615058,-117.655803,1.0,0.0,1,,,,,,,,0.0,0.0,0.0,1,1.0
RCA,44.145094,-103.103567,1.0,0.0,1,,,,,,,,0.0,0.0,0.0,1,1.0
LBF,41.12621194,-100.6836542,1.0,0.0,1,,,,,,,,0.0,0.0,0.0,1,1.0
