IATA,lat,lon,flight_count,origin_flight_count,dest_flight_count,avg_flight_time,avg_actual_elapsed_time,avg_scheduled_elapsed_time,avg_air_time,avg_distance,avg_dep_delay,avg_arr_delay,cancelled_origin_count,diverted_origin_count,unique_destinations,unique_origins,unique_connections
DLH,46.84209028,-92.19364861,16313.0,8241.0,8072.0,44.74,44.74,44.72,,231.74,2.36,2.38,138.0,3.0,1.0,1.0,2.0
SPN,14.996111,145.621384,16235.0,8899.0,7336.0,37.17,37.17,36.32,,207.6,3.19,3.68,263.0,0.0,1.0,1.0,2.0
YUM,32.65658333,-114.6059722,15508.0,7799.0,7709.0,50.25,50.25,51.0,,260.68,2.95,2.85,45.0,1.0,2.0,2.0,4.0
GJT,39.1224125,-108.5267347,14478.0,7319.0,7159.0,54.59,54.59,52.93,,386.65,3.34,1.58,77.0,16.0,5.0,5.0,10.0
SIT,57.04713806,-135.3615983,13904.0,6958.0,6946.0,47.28,47.28,46.05,,345.88,10.04,10.2,136.0,51.0,3.0,5.0,8.0
LSE,43.87937972,-91.25653778,13827.0,6959.0,6868.0,41.27,41.27,38.81,,191.88,1.19,2.43,59.0,21.0,3.0,4.0,7.0
CHO,38.13863889,-78.45286111,13711.0,6909.0,6802.0,50.18,50.18,49.5,,329.48,4.69,4.6,126.0,26.0,6.0,6.0,12.0
ITH,42.49102778,-76.45844444,13654.0,6871.0,6783.0,44.03,44.03,42.2,,262.26,2.64,6.84,194.0,21.0,6.0,6.0,12.0
EYW,24.55611111,-81.75955556,13554.0,6810.0,6744.0,34.68,34.68,35.19,,202.78,4.3,6.25,81.0,1.0,1.0,1.0,2.0
CMI,40.03925,-88.27805556,13000.0,6554.0,6446.0,50.56,50.56,48.91,,343.2,3.19,7.41,103.0,20.0,4.0,4.0,8.0
PSC,46.26468028,-119.1190292,12976.0,6535.0,6441.0,60.59,60.59,60.83,,543.51,4.44,8.31,33.0,29.0,6.0,5.0,11.0
PUB,38.28908722,-104.4965722,12834.0,6488.0,6346.0,37.08,37.08,37.93,,229.14,1.74,1.17,92.0,34.0,4.0,2.0,6.0
GFK,47.949255,-97.17611111,12329.0,6248.0,6081.0,60.77,60.77,61.22,,457.05,1.42,4.75,152.0,14.0,1.0,1.0,2.0
OAJ,34.82916444,-77.61213778,12262.0,6181.0,6081.0,54.44,54.44,53.94,,334.78,3.55,6.65,113.0,40.0,2.0,2.0,4.0
BFL,35.43359806,-119.0567681,12257.0,6207.0,6050.0,123.6,123.6,122.28,,1213.15,4.14,4.6,45.0,16.0,9.0,7.0,16.0
BLI,48.79275,-122.5375278,11436.0,5754.0,5682.0,35.06,35.06,34.34,,151.57,4.95,5.09,167.0,28.0,2.0,1.0,3.0
CPR,42.90835556,-106.4644661,11342.0,5687.0,5655.0,57.03,57.03,55.98,,455.47,1.94,2.81,40.0,7.0,4.0,6.0,10.0
LFT,30.20527972,-91.987655,11306.0,5708.0,5598.0,47.1,47.1,45.67,,279.23,3.49,-1.62,93.0,53.0,2.0,2.0,4.0
GCN,35.95235389,-112.1469647,11215.0,5632.0,5583.0,42.57,42.57,42.48,,214.68,3.93,4.45,184.0,30.0,3.0,3.0,6.0
VPS,30.48325,-86.5254,11042.0,5587.0,5455.0,79.23,79.23,78.53,,593.85,0.66,3.1,40.0,18.0,1.0,1.0,2.0
FNT,42.96550333,-83.74345639,11007.0,5562.0,5445.0,51.79,51.79,49.07,,344.07,3.89,8.62,83.0,32.0,3.0,3.0,6.0
HLN,46.60681806,-111.9827503,10443.0,5219.0,5224.0,62.12,62.12,61.01,,517.16,5.18,5.86,55.0,14.0,3.0,3.0,6.0
PHF,37.13189556,-76.4929875,10401.0,5243.0,5158.0,65.13,65.13,64.3,,433.54,3.57,5.87,92.0,13.0,2.0,2.0,4.0
CSG,32.51633333,-84.93886111,10180.0,5105.0,5075.0,38.26,38.26,37.16,,133.58,4.45,8.14,70.0,4.0,1.0,1.0,2.0
OME,64.51220222,-165.4452458,9857.0,4947.0,4910.0,66.49,66.49,64.67,,592.61,7.15,7.73,136.0,96.0,2.0,2.0,4.0
OTZ,66.88467694,-162.5985497,9205.0,4621.0,4584.0,67.73,67.73,67.29,,602.47,6.84,8.54,153.0,63.0,2.0,2.0,4.0
UCA,43.14511944,-75.38385889,8816.0,4387.0,4429.0,57.02,57.02,56.83,,372.64,4.48,5.3,80.0,25.0,4.0,5.0,9.0
ISO,35.32807944,-77.61552611,8255.0,4167.0,4088.0,53.79,53.79,54.36,,336.36,3.3,4.54,123.0,20.0,3.0,2.0,5.0
CCR,37.98965639,-122.0568972,8145.0,4091.0,4054.0,74.44,74.44,76.81,,556.83,2.66,2.76,104.0,4.0,1.0,1.0,2.0
DRO,37.15151667,-107.7537692,7958.0,3993.0,3965.0,63.45,63.45,64.63,,443.07,5.1,5.61,29.0,3.0,2.0,2.0,4.0
GPT,30.40728028,-89.07009278,7792.0,3948.0,3844.0,58.52,58.52,58.51,,418.17,2.11,2.92,49.0,21.0,3.0,3.0,6.0
FCA,48.31140472,-114.2550694,7622.0,3827.0,3795.0,51.24,51.24,51.16,,396.7,7.12,8.23,51.0,30.0,3.0,3.0,6.0
BTM,45.95479528,-112.49746,7112.0,3562.0,3550.0,28.25,28.25,26.85,,105.27,3.49,5.09,59.0,19.0,2.0,2.0,4.0
ACY,39.45758333,-74.57716667,7064.0,3558.0,3506.0,68.07,68.07,66.91,,497.29,3.85,6.0,44.0,3.0,1.0,1.0,2.0
KOA,19.73876583,-156.0456314,6809.0,3403.0,3406.0,165.06,165.06,166.58,,2093.2,5.08,2.66,16.0,16.0,4.0,5.0,9.0
CDV,60.49183389,-145.4776503,6802.0,3435.0,3367.0,43.31,43.31,42.47,,298.91,6.44,10.98,50.0,3.0,2.0,2.0,4.0
WRG,56.48432583,-132.3698242,6688.0,3354.0,3334.0,26.16,26.16,25.03,,49.89,8.63,8.49,149.0,83.0,2.0,2.0,4.0
PSG,56.80165194,-132.9452781,6665.0,3351.0,3314.0,28.8,28.8,27.78,,105.87,9.53,9.88,196.0,70.0,3.0,2.0,5.0
LYH,37.32668528,-79.20043056,6621.0,3327.0,3294.0,41.48,41.48,39.58,,242.34,5.07,8.04,73.0,15.0,4.0,3.0,7.0
YAK,59.50336056,-139.6602261,6553.0,3297.0,3256.0,44.92,44.92,43.65,,331.21,6.83,10.22,18.0,57.0,2.0,2.0,4.0
SCK,37.89426694,-121.2386203,6492.0,3266.0,3226.0,69.96,69.96,71.93,,549.29,3.42,2.76,91.0,4.0,3.0,3.0,6.0
SCC,70.19475583,-148.4651608,6455.0,3241.0,3214.0,96.43,96.43,95.9,,967.25,4.43,8.57,94.0,14.0,2.0,3.0,5.0
TVL,38.89388167,-119.9953347,6139.0,3073.0,3066.0,53.9,53.9,55.04,,241.84,3.85,3.26,210.0,1.0,3.0,2.0,5.0
BET,60.77977639,-161.8379975,5944.0,2986.0,2958.0,68.18,68.18,67.65,,628.32,6.56,9.39,76.0,6.0,3.0,1.0,4.0
HDN,40.48118028,-107.2176597,5626.0,2835.0,2791.0,134.19,134.19,129.59,,1317.54,12.69,7.82,70.0,26.0,12.0,13.0,25.0
PFN,30.21208333,-85.68280556,5156.0,2599.0,2557.0,63.61,63.61,62.77,,448.03,4.8,3.72,16.0,6.0,3.0,3.0,6.0
PMD,34.62938889,-118.0845528,4481.0,2250.0,2231.0,63.99,63.99,69.34,,346.95,2.8,-1.53,20.0,2.0,2.0,2.0,4.0
HVN,41.26389889,-72.8871,4337.0,2195.0,2142.0,114.74,114.74,115.05,,980.67,7.56,8.33,82.0,11.0,2.0,2.0,4.0
ATW,44.25740806,-88.51947556,4260.0,2178.0,2082.0,52.23,52.23,52.97,,292.14,1.69,-0.67,49.0,32.0,4.0,4.0,8.0
ROR,7.367222,134.544167,4135.0,2004.0,2131.0,105.2,105.2,104.9,,1176.02,6.94,9.25,94.0,16.0,2.0,2.0,4.0
TVC,44.74144472,-85.582235,4124.0,2085.0,2039.0,53.0,53.0,54.0,,333.13,2.28,6.91,20.0,6.0,1.0,1.0,2.0
ROP,14.078333,101.378334,3877.0,1958.0,1919.0,27.75,27.75,27.75,,90.12,-2.06,0.55,131.0,0.0,1.0,1.0,2.0
LIH,21.97598306,-159.3389581,3867.0,1939.0,1928.0,40.07,40.07,41.02,,202.25,-0.13,3.64,25.0,1.0,2.0,2.0,4.0
EAU,44.86525722,-91.48507194,3501.0,1774.0,1727.0,31.45,31.45,29.32,,129.07,-2.51,2.85,36.0,2.0,2.0,2.0,4.0
CWA,44.77761917,-89.66677944,3334.0,1698.0,1636.0,54.95,54.95,52.1,,292.02,2.22,7.19,28.0,17.0,4.0,4.0,8.0
GUC,38.53396333,-106.9331817,2332.0,1191.0,1141.0,129.56,129.56,122.85,,1313.12,8.6,8.83,29.0,14.0,8.0,6.0,14.0
RDM,44.25406722,-121.1499633,2245.0,1128.0,1117.0,64.38,64.38,64.48,,472.02,7.2,7.46,9.0,6.0,5.0,5.0,10.0
PIE,27.91076333,-82.68743944,2060.0,1035.0,1025.0,96.05,96.05,96.64,,956.65,-0.1,3.55,17.0,6.0,2.0,3.0,5.0
EFD,29.60733333,-95.15875,1983.0,984.0,999.0,25.66,25.66,28.56,,45.06,3.31,1.01,81.0,0.0,1.0,1.0,2.0
YKM,46.56816972,-120.5440594,1880.0,944.0,936.0,31.99,31.99,31.48,,144.87,1.35,3.04,14.0,7.0,4.0,3.0,7.0
APF,26.15247222,-81.77544444,1836.0,921.0,915.0,33.88,33.88,34.0,,215.65,2.69,5.57,8.0,1.0,1.0,1.0,2.0
EGE,39.64256778,-106.9176953,1660.0,835.0,825.0,126.52,126.52,120.96,,1142.21,9.92,8.47,26.0,23.0,6.0,8.0,14.0
TTN,40.27669111,-74.81346833,1643.0,828.0,815.0,66.43,66.43,69.75,,461.88,2.52,6.66,30.0,1.0,1.0,1.0,2.0
YAP,9.5167,138.1,1299.0,659.0,640.0,66.21,66.21,64.37,,643.8,20.07,17.63,8.0,0.0,2.0,2.0,4.0
SPI,39.84395194,-89.67761861,1189.0,599.0,590.0,55.5,55.5,55.83,,280.03,3.16,2.03,7.0,3.0,1.0,1.0,2.0
GST,58.42438139,-135.7073814,826.0,419.0,407.0,25.39,25.39,24.06,,65.98,10.13,13.07,8.0,0.0,1.0,1.0,2.0
AKN,58.67680167,-156.6492175,654.0,330.0,324.0,43.42,43.42,37.58,,290.74,9.67,10.43,8.0,28.0,2.0,2.0,4.0
DLG,59.0454125,-158.5033389,635.0,309.0,326.0,49.96,49.96,46.26,,408.54,5.54,10.31,12.0,25.0,2.0,2.0,4.0
BRW,71.2854475,-156.7660019,547.0,273.0,274.0,46.5,46.5,45.0,,328.31,11.08,10.46,5.0,8.0,1.0,1.0,2.0
ALO,42.55708139,-92.40034361,234.0,116.0,118.0,46.13,46.13,45.55,,306.8,5.83,6.84,8.0,0.0,2.0,2.0,4.0
ADQ,57.74996778,-152.4938553,167.0,85.0,82.0,54.1,54.1,55.0,,405.55,8.33,14.54,2.0,0.0,1.0,1.0,2.0
LWB,37.85830556,-80.39947222,165.0,85.0,80.0,45.54,45.54,39.13,,263.93,-0.63,13.14,1.0,0.0,1.0,1.0,2.0
SUN,43.50484139,-114.2965903,161.0,81.0,80.0,52.38,52.38,50.31,,321.39,14.54,23.5,29.0,0.0,2.0,2.0,4.0
PSE,18.00830278,-66.56301194,121.0,61.0,60.0,255.38,255.38,241.23,,2618.4,22.97,30.53,0.0,1.0,1.0,1.0,2.0
KSM,62.06048639,-163.3021108,85.0,42.0,43.0,72.77,72.77,75.0,,711.33,6.13,7.05,3.0,0.0,1.0,1.0,2.0
ANI,61.58159694,-159.5430428,85.0,43.0,42.0,60.02,60.02,60.0,,511.77,6.7,8.9,0.0,1.0,1.0,1.0,2.0
RDD,40.50898361,-122.2934019,37.0,19.0,18.0,44.84,44.84,42.21,,237.25,22.37,34.61,0.0,0.0,2.0,2.0,4.0
ACV,40.97811528,-124.1086189,37.0,19.0,18.0,54.42,54.42,47.0,,339.23,26.37,31.67,0.0,0.0,2.0,2.0,4.0
BQN,18.49486111,-67.12944444,27.0,13.0,14.0,146.69,146.69,155.0,,1577.15,-1.92,-8.43,0.0,0.0,1.0,1.0,2.0
MTJ,38.50886722,-107.8938333,4.0,2.0,2.0,126.5,126.5,138.0,,1490.25,22.0,24.5,0.0,0.0,1.0,1.0,2.0
ABI,32.41132,-99.68189722,2.0,2.0,0.0,,,48.0,,254.28,36.5,,0.0,2.0,1.0,0.0,1.0
MKC,39.12324111,-94.592735,1.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,1.0,1.0
RFD,42.19536389,-89.09721111,1.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,1.0,1.0
BFI,47.52998917,-122.3019561,1.0,1.0,0.0,142.0,142.0,150.0,,1651.18,28.0,,0.0,0.0,1.0,0.0,1.0
