Origin,Dest,flight_count,avg_distance,avg_air_time,avg_dep_delay,avg_arr_delay
BUR,SLC,167,923.76,,5.94,7.17
BUR,SMF,18063,576.14,56.41,4.64,2.63
BUR,SNA,174,74.03,,1.52,-1.95
BWI,ABE,578,194.73,,7.27,6.88
BWI,ALB,1186,463.49,49.12,11.74,11.73
BWI,ATL,17454,926.98,91.51,10.26,9.5
BWI,BDL,5259,455.44,48.02,6.68,6.6
BWI,BHM,2825,1097.57,102.05,9.77,8.46
BWI,BNA,7201,946.29,92.18,3.46,0.52
BWI,BOS,15915,595.46,59.76,9.58,8.51
BWI,BUF,1863,452.22,47.99,8.5,5.9
BWI,CHS,618,759.61,72.26,5.09,2.11
BWI,CLE,22926,505.33,54.48,6.7,5.01
BWI,CLT,14346,580.97,60.92,6.19,5.3
BWI,CMH,7006,540.74,60.74,6.62,6.37
BWI,CVG,6383,692.02,74.12,6.77,8.02
BWI,DCA,423,48.28,14.16,7.58,4.32
BWI,DEN,6571,2399.53,203.23,9.04,5.23
BWI,DFW,10062,1958.57,173.49,7.37,6.0
BWI,DTW,10235,656.61,69.51,5.76,5.56
BWI,EWR,7519,271.98,44.46,10.94,12.95
BWI,FLL,4925,1488.64,134.2,7.79,4.48
BWI,GSO,5902,447.4,50.09,7.41,6.21
BWI,GSP,408,683.97,69.59,3.52,2.58
BWI,IAD,5,72.42,15.0,4.2,-2.2
BWI,IAH,7634,1987.53,171.76,5.12,3.18
BWI,IND,3432,828.81,84.52,7.62,6.21
BWI,JAN,289,1429.09,128.74,5.11,1.98
BWI,JAX,4521,1066.99,99.23,7.3,6.23
BWI,JFK,595,296.12,,15.1,17.97
BWI,LAS,2688,3389.27,285.83,10.17,10.21
BWI,LAX,4356,3748.15,307.66,12.13,7.86
BWI,LGA,7578,297.73,37.25,7.99,5.39
BWI,MCI,1408,1556.23,145.27,10.7,7.17
BWI,MCO,10868,1266.55,114.05,7.18,4.42
BWI,MDW,10144,983.31,97.14,6.33,4.35
BWI,MIA,6422,1522.44,132.88,5.29,3.96
BWI,MSP,5024,1506.34,137.78,5.84,3.64
BWI,MSY,2294,1606.12,147.25,5.16,-1.12
BWI,ORD,20286,1001.01,100.68,9.1,7.37
BWI,ORF,5129,255.89,31.29,8.07,6.16
BWI,PBI,2744,1421.05,124.88,6.68,5.43
BWI,PHL,622,144.84,27.31,3.96,7.48
BWI,PHX,159,3217.07,269.64,15.63,13.76
BWI,PIT,12290,337.96,39.16,7.16,8.85
BWI,PVD,9553,527.86,50.41,7.37,5.61
BWI,RDU,3493,410.38,45.97,6.91,5.89
BWI,RIC,3839,194.73,26.27,7.61,6.72
BWI,ROA,3018,355.66,40.8,6.57,6.15
BWI,ROC,1636,445.79,47.15,9.92,9.61
BWI,RSW,846,1478.98,137.47,7.12,5.96
BWI,SDF,6629,796.62,81.36,8.81,7.37
BWI,SFO,2750,3954.15,324.5,11.73,6.84
BWI,SJU,2765,2518.62,198.42,2.23,3.51
BWI,STL,14594,1186.08,119.39,9.38,7.29
BWI,SWF,121,337.96,41.79,14.93,14.09
BWI,SYR,1077,439.35,46.64,8.19,7.15
BWI,TPA,8638,1355.06,122.77,8.38,4.39
BZN,BIL,2936,202.78,26.14,-1.13,-1.61
BZN,BTM,776,104.61,,9.49,10.61
BZN,DEN,850,844.9,,7.25,5.66
BZN,MSO,760,259.1,,4.35,-0.64
BZN,MSP,2516,1406.56,116.41,4.29,3.58
BZN,SLC,5424,558.44,54.06,8.42,9.01
CAE,ATL,16461,307.38,43.67,9.57,10.56
CAE,CHS,987,152.89,20.07,9.25,8.32
CAE,CLT,11673,141.62,27.03,3.58,3.4
CAE,EWR,874,968.82,91.62,14.24,21.44
CAE,MCO,1,611.55,,45.0,42.0
CAE,ORD,772,1071.82,107.84,8.68,8.49
CAE,PHL,313,840.08,,2.08,-2.36
CAE,TPA,1,675.92,,6.0,12.0
CAK,CLT,262,634.08,68.04,3.01,-2.08
CAK,MCO,58,1384.03,124.49,1.38,-0.42
CAK,PHL,31,539.13,,6.41,-0.52
CAK,PIT,6295,112.65,23.44,3.99,3.35
CDV,ANC,1782,257.49,31.57,8.44,10.39
CDV,YAK,1790,342.79,35.66,6.5,9.02
CHA,ATL,7274,170.59,28.59,5.81,6.25
CHA,CLT,6163,389.46,45.33,2.31,1.17
CHS,ATL,17497,416.82,52.79,7.49,9.22
CHS,BWI,615,759.61,73.06,5.15,4.66
CHS,CAE,886,152.89,22.54,8.37,6.07
CHS,CLT,12672,270.37,36.33,4.8,4.0
CHS,DCA,2513,714.55,64.06,2.26,2.23
CHS,EWR,802,1010.67,95.62,6.79,13.2
CHS,GSO,2774,354.05,40.07,2.62,1.25
CHS,JAX,1575,310.6,38.29,8.62,7.04
CHS,LGA,1656,1031.59,89.71,7.89,4.52
CHS,MCO,641,510.16,,4.17,3.18
CHS,ORD,801,1223.1,114.55,5.71,2.89
CHS,ORF,1067,564.88,51.06,3.12,0.87
CHS,RDU,1571,349.23,,-0.28,-1.59
CHS,SAV,1310,138.4,20.14,6.31,5.5
CID,DEN,3636,1113.66,100.64,5.33,5.9
CID,FSD,1,453.83,,13.0,14.0
CID,MLI,431,111.04,,2.65,0.93
CID,MSP,4820,355.66,45.63,1.9,1.2
CID,ORD,7584,315.43,38.17,5.99,6.37
CID,STL,9149,366.93,43.06,3.7,4.03
CID,SUX,99,391.07,,1.51,5.84
CLE,ATL,16202,891.57,85.1,5.58,5.98
CLE,BDL,5892,764.44,67.52,4.73,3.19
CLE,BNA,6000,720.98,73.12,3.75,1.76
CLE,BOS,10312,906.06,80.63,8.78,9.91
CLE,BUF,1286,308.99,43.78,8.67,4.49
CLE,BWI,22727,505.33,53.02,7.32,5.1
CLE,CLT,9081,692.02,69.17,6.28,4.06
CLE,CMH,392,180.25,,5.05,5.54
CLE,CVG,7064,355.66,41.04,5.29,6.75
CLE,DAY,193,260.71,,0.78,-3.44
CLE,DCA,8477,498.9,50.58,4.49,4.01
CLE,DEN,10195,1932.82,168.69,7.26,7.35
CLE,DFW,9939,1643.14,147.23,5.56,3.66
CLE,DTW,13668,152.89,27.97,3.62,3.9
CLE,EWR,14591,650.17,66.0,9.26,11.56
CLE,FLL,1762,1709.12,148.71,4.19,3.36
CLE,GSO,3899,613.16,61.05,6.4,7.19
CLE,HDN,26,2130.77,180.56,14.19,5.85
CLE,IAD,738,463.49,48.5,7.45,10.22
CLE,IAH,10940,1755.79,151.13,7.22,6.5
CLE,IND,5015,420.04,46.31,4.22,3.79
CLE,JAX,989,1211.83,102.2,6.02,3.0
CLE,JFK,3477,683.97,71.15,9.85,9.3
CLE,LAS,3463,2937.05,245.52,10.14,7.55
CLE,LAX,4611,3303.98,280.52,9.04,7.43
CLE,LGA,12570,672.7,65.75,6.47,5.21
CLE,MCI,4296,1116.88,105.11,5.46,4.32
CLE,MCO,5489,1440.36,121.32,5.16,3.4
CLE,MDW,25003,494.07,52.35,6.26,4.93
CLE,MEM,1546,1001.01,96.28,0.98,1.53
CLE,MIA,3061,1738.09,144.28,5.33,4.51
CLE,MKE,3608,527.86,55.01,7.33,5.06
CLE,MSP,9249,1001.01,98.48,5.53,4.75
CLE,MSY,1254,1475.76,127.8,5.13,2.73
CLE,MYR,31,896.4,79.13,0.23,5.5
CLE,ORD,21493,508.55,57.42,7.1,7.61
CLE,ORF,235,700.06,65.35,15.05,11.73
CLE,PBI,636,1641.53,141.49,7.0,5.94
CLE,PDX,67,3292.71,,32.5,19.49
CLE,PHL,13633,584.19,58.7,5.48,5.29
CLE,PHX,2251,2795.42,238.74,8.35,6.1
CLE,PIT,10755,168.98,26.68,4.76,3.67
CLE,PVD,1183,869.04,75.55,7.44,5.96
CLE,RDU,1261,669.49,65.17,2.14,0.34
CLE,RSW,1775,1649.57,141.2,6.89,3.3
CLE,SAN,1108,3260.52,277.77,5.01,-0.32
CLE,SDF,1268,489.24,52.32,6.38,5.33
CLE,SEA,574,3252.48,282.12,7.9,9.7
CLE,SFO,2839,3477.78,296.72,12.67,9.62
CLE,SRQ,136,1556.23,137.56,15.56,1.61
CLE,STL,19324,783.75,80.71,8.48,8.05
CLE,TPA,4367,1491.86,129.07,5.37,4.85
CLT,ABE,2749,774.09,72.52,7.35,5.28
CLT,AGS,1935,225.31,32.87,5.17,3.31
CLT,ALB,2538,1039.63,93.47,8.04,6.89
CLT,ATL,24520,365.32,48.58,8.97,10.5
CLT,AUS,151,1662.45,,15.74,9.33
CLT,AVL,9527,148.06,22.69,6.74,6.17
CLT,AVP,120,819.15,,2.17,-4.74
CLT,BDL,5293,1036.41,88.74,9.5,7.65
CLT,BHM,8784,564.88,58.78,5.23,2.47
CLT,BNA,8414,529.47,57.07,7.64,5.58
CLT,BOS,13848,1171.6,99.63,11.21,9.43
CLT,BUF,4670,878.7,78.14,8.89,7.67
CLT,BWI,14573,580.97,56.69,7.57,7.54
CLT,CAE,11598,141.62,21.19,6.31,6.58
CLT,CAK,261,634.08,61.33,4.26,-0.45
CLT,CHA,6118,389.46,42.69,5.23,3.88
CLT,CHS,12645,270.37,30.1,8.23,7.93
CLT,CLE,9091,692.02,69.82,7.45,6.98
CLT,CMH,7187,556.83,56.56,6.94,6.92
CLT,CRW,2524,355.66,40.75,5.29,2.5
CLT,CVG,1316,539.13,65.32,4.51,4.78
CLT,DAB,5579,669.49,61.67,8.86,8.92
CLT,DAY,7092,595.46,64.55,6.35,6.18
CLT,DCA,15613,532.69,52.78,8.67,8.62
CLT,DEN,3459,2151.69,193.49,8.76,5.82
CLT,DFW,16125,1506.34,144.68,6.43,5.92
CLT,DTW,13746,804.67,81.39,6.14,5.56
CLT,EVV,184,667.88,69.58,12.77,2.31
CLT,EWR,15561,851.34,82.44,12.0,11.24
CLT,FAY,10440,189.9,22.99,5.87,5.0
CLT,FLL,9028,1015.49,92.49,11.29,10.03
CLT,GNV,1032,626.03,,2.27,0.03
CLT,GRR,390,938.25,89.74,10.98,11.47
CLT,GSO,11916,133.58,22.1,6.86,6.08
CLT,GSP,11726,120.7,18.98,7.0,5.58
CLT,HPN,207,907.67,91.06,8.36,12.16
CLT,HSV,5972,535.91,56.18,6.59,5.88
CLT,IAD,8707,516.6,53.15,6.76,8.17
CLT,IAH,6566,1469.33,133.72,8.1,4.77
CLT,ILM,10617,297.73,31.73,7.52,6.65
CLT,IND,9664,688.8,70.53,8.37,8.34
CLT,ISP,2209,925.37,82.51,9.83,7.01
CLT,JAX,10692,529.47,51.24,9.17,9.48
CLT,JFK,1348,870.65,79.55,13.65,10.03
CLT,LAS,1550,3083.5,262.02,15.99,13.76
CLT,LAX,6115,3419.85,284.04,13.16,9.79
CLT,LEX,115,453.83,50.26,2.99,2.16
CLT,LGA,17682,875.48,78.72,12.34,9.61
CLT,LIT,2399,1031.59,99.21,6.32,1.91
CLT,LWB,2,297.73,32.0,7.5,15.5
CLT,MCI,6971,1301.96,124.83,8.3,6.63
CLT,MCO,12605,753.17,68.59,11.41,12.17
CLT,MDT,5144,664.66,64.01,6.83,6.44
CLT,MEM,7194,823.98,81.31,6.8,5.05
CLT,MIA,9532,1046.07,93.95,10.57,11.34
CLT,MKE,3696,1047.68,102.16,6.99,5.74
CLT,MLB,5143,788.58,71.78,11.11,11.82
CLT,MOB,2388,846.51,82.1,5.57,3.49
CLT,MSP,6608,1496.69,145.72,7.33,7.34
CLT,MSY,6916,1047.68,97.23,10.41,8.37
CLT,MYR,11227,251.06,29.32,8.58,8.26
CLT,OAJ,2393,307.38,33.2,6.22,3.2
CLT,ORD,15989,963.99,96.13,10.14,8.31
CLT,ORF,10326,466.71,44.06,7.98,7.69
CLT,PBI,7364,949.51,84.64,11.73,11.58
CLT,PHF,1477,453.83,46.45,5.03,5.29
CLT,PHL,17116,720.98,68.38,9.52,9.4
CLT,PHX,2060,2854.97,250.96,9.28,7.36
CLT,PIT,16250,589.02,59.71,8.96,10.96
CLT,PNS,6330,785.36,75.93,8.03,6.47
CLT,PVD,3914,1099.18,91.52,5.82,3.97
CLT,RDU,14856,209.21,27.71,6.43,5.75
CLT,RIC,10512,411.99,41.58,7.51,7.48
CLT,ROA,8607,249.45,30.96,6.34,6.25
CLT,ROC,3594,922.15,81.82,7.88,7.02
CLT,RSW,7138,965.6,88.99,10.83,10.47
CLT,SAN,1140,3342.6,282.84,10.49,7.63
CLT,SAT,1575,1762.23,158.29,7.56,5.19
CLT,SAV,10193,342.79,37.17,7.56,8.1
CLT,SDF,7180,540.74,60.8,5.82,5.89
CLT,SEA,1394,3667.69,316.12,10.38,3.77
CLT,SFO,4891,3695.04,307.85,10.73,7.81
CLT,SJU,2094,2372.17,184.46,8.93,11.17
CLT,SRQ,5533,880.31,80.76,11.22,10.32
CLT,STL,11794,925.37,97.9,6.62,6.06
CLT,SWF,935,918.93,89.29,9.17,10.14
CLT,SYR,3348,970.43,87.27,7.76,5.7
CLT,TLH,4408,621.21,62.37,6.95,5.01
CLT,TPA,10782,817.54,75.19,11.44,11.77
CLT,TRI,8823,193.12,27.68,5.06,3.95
CLT,TYS,5474,284.85,34.07,4.73,3.85
CMH,ALB,1,817.54,,8.0,11.0
CMH,ATL,9131,717.77,71.29,7.2,7.25
CMH,BNA,349,543.96,55.91,2.05,-4.67
CMH,BOS,8751,1029.98,92.63,14.31,14.26
CMH,BWI,7014,540.74,54.55,7.41,8.21
CMH,CLE,415,180.25,,0.36,5.33
CMH,CLT,7276,556.83,58.23,4.86,2.62
CMH,CVG,8231,186.68,28.26,8.74,10.24
CMH,DAY,906,115.87,20.18,5.79,4.69
CMH,DCA,10498,518.21,49.66,7.42,7.44
CMH,DEN,3516,1858.79,161.14,8.73,5.17
CMH,DFW,6259,1491.86,140.41,4.74,2.81
CMH,DTW,10695,249.45,38.1,4.06,5.23
CMH,EWR,11153,743.52,76.51,13.27,16.0
CMH,FLL,64,1564.28,138.9,15.29,23.13
CMH,IAD,224,481.19,47.96,10.03,8.47
CMH,IAH,4079,1586.81,141.2,4.82,4.68
CMH,IND,1805,292.9,37.06,7.8,7.38
CMH,JFK,179,777.31,,5.21,5.72
CMH,LAS,6890,2851.75,235.28,19.28,18.64
CMH,LAX,1577,3212.24,271.74,9.99,6.31
CMH,LGA,9852,769.26,73.03,8.14,5.59
CMH,MCO,6256,1290.69,111.43,7.07,6.2
CMH,MDW,20022,457.05,50.36,8.32,7.91
CMH,MEM,488,833.64,82.18,2.51,2.21
CMH,MIA,67,1593.25,143.22,25.55,30.85
CMH,MKE,352,532.69,,6.79,-1.06
CMH,MSP,5290,1009.06,100.9,3.5,2.74
CMH,ORD,12634,476.36,53.89,7.49,6.0
CMH,PBI,60,1498.3,129.03,15.55,18.03
CMH,PHL,10292,651.78,62.5,6.83,7.04
CMH,PHX,8138,2689.21,225.34,12.8,11.35
CMH,PIT,8822,231.74,32.52,5.24,5.44
CMH,RSW,225,1496.69,133.86,9.19,20.84
CMH,STL,14444,659.83,69.53,6.84,5.46
CMH,TPA,3507,1334.14,116.6,8.21,7.73
COD,DEN,142,630.86,,5.25,7.95
COS,ABQ,968,450.62,43.57,14.82,13.85
COS,ATL,424,1907.07,141.96,6.15,7.24
COS,CVG,1934,1734.87,130.67,6.76,5.08
COS,DEN,18157,115.87,19.69,4.69,4.71
COS,DFW,15133,952.73,80.9,5.93,7.18
COS,DTW,797,1844.3,142.63,5.93,6.06
COS,EWR,1017,2611.96,195.09,7.63,9.55
COS,IAH,2763,1301.96,105.66,5.64,8.34
COS,LAS,1477,972.04,92.43,7.63,9.76
COS,MEM,458,1375.99,108.41,5.75,1.6
COS,MSP,2178,1166.77,99.36,2.99,2.25
COS,ORD,4991,1466.11,114.87,9.78,9.48
COS,PHX,6170,886.75,85.38,7.09,9.36
COS,SLC,5069,659.83,71.73,2.82,4.73
COS,STL,4021,1245.63,99.76,4.65,5.45
CPR,RAP,447,302.56,,6.67,9.31
CPR,SLC,886,514.99,,1.83,3.38
CRP,BRO,1,206.0,24.0,37.0,39.0
CRP,DFW,3852,569.71,62.72,3.72,4.47
CRP,HOU,13505,300.95,33.84,5.02,3.33
CRP,HRL,1,172.2,,2.0,14.0
CRP,IAH,5866,323.48,38.27,3.31,2.8
CRP,MFE,2,191.51,29.0,7.0,3.0
CRW,CLT,2559,355.66,40.21,3.71,-1.2
CRW,PIT,7730,263.93,33.06,5.99,4.69
CSG,ATL,3028,133.58,26.19,4.43,7.48
CVG,ABE,1485,809.5,68.25,7.04,6.36
CVG,ABQ,1800,1995.58,169.86,7.13,2.62
CVG,ALB,4332,1002.62,79.71,7.48,11.22
CVG,ATL,16105,600.28,62.27,10.26,11.73
CVG,AUS,886,1541.75,137.01,8.4,8.5
CVG,AVP,905,803.06,67.71,6.77,7.64
CVG,BDL,6463,1063.77,87.52,7.98,4.78
CVG,BHM,1780,637.3,58.84,14.08,14.41
CVG,BNA,2818,370.15,42.62,9.87,7.65
CVG,BOS,8994,1210.22,100.64,11.59,11.92
CVG,BUF,4355,659.83,58.89,7.28,5.86
CVG,BWI,5403,692.02,62.69,9.82,10.48
CVG,CLE,8884,355.66,41.11,6.17,7.86
CVG,CLT,1345,539.13,58.32,1.4,-1.37
CVG,CMH,6416,186.68,26.98,7.32,10.03
CVG,COS,1937,1734.87,148.81,10.46,9.04
CVG,DAY,243,103.0,21.34,1.72,8.63
CVG,DCA,9450,661.44,59.61,7.14,9.12
CVG,DEN,5045,1720.38,148.51,11.95,8.91
CVG,DFW,9925,1306.78,119.6,9.64,10.76
CVG,DTW,11025,368.54,47.51,6.17,6.62
CVG,EWR,10097,915.71,89.32,13.0,14.98
CVG,FLL,3927,1499.9,121.46,11.56,13.45
CVG,FWA,1798,218.87,27.41,12.36,11.48
CVG,GRB,1,669.49,54.0,5.0,1.0
CVG,GRR,6275,431.3,44.64,7.57,7.55
CVG,GSO,3454,531.08,50.55,7.44,8.9
CVG,HOU,5247,1425.88,129.48,5.81,5.97
CVG,IAD,2695,624.42,56.8,7.63,9.62
CVG,IND,5008,157.72,23.19,7.31,7.95
CVG,JAN,2396,893.18,80.04,9.6,10.6
CVG,JAX,3572,988.13,83.65,9.32,9.75
CVG,JFK,3477,947.9,92.16,16.19,12.4
CVG,LAS,2004,2700.47,222.12,9.55,10.27
CVG,LAX,6187,3057.75,248.81,12.96,12.92
CVG,LEX,6980,112.65,18.37,5.87,7.04
CVG,LGA,10787,941.46,83.62,10.73,10.54
CVG,LIT,3457,825.59,75.35,6.77,5.56
CVG,MCI,5408,867.43,81.16,7.53,8.78
CVG,MCO,6175,1216.66,98.47,10.69,12.26
CVG,MDT,1397,690.41,59.88,7.86,8.92
CVG,MEM,3818,648.56,63.06,9.84,6.4
CVG,MIA,5417,1525.65,123.74,9.24,10.27
CVG,MKE,4579,511.77,53.55,8.37,7.95
CVG,MSP,11509,959.17,94.9,4.9,4.93
CVG,MSY,6168,1126.54,98.91,6.56,6.74
CVG,OKC,1146,1216.66,111.93,6.36,1.43
CVG,ONT,452,2983.72,236.88,15.02,3.14
CVG,ORD,24132,424.87,49.97,8.2,6.32
CVG,ORF,3879,780.53,65.1,9.03,9.93
CVG,PBI,3594,1435.53,115.49,10.52,12.35
CVG,PDX,4182,3178.45,255.13,12.66,12.71
CVG,PHL,10523,815.94,74.32,7.68,8.87
CVG,PHX,5569,2525.05,210.99,11.91,11.89
CVG,PIT,11484,411.99,44.72,4.81,4.93
CVG,PVD,1731,1161.94,94.31,10.3,14.03
CVG,PWM,3720,1303.57,99.12,8.34,9.69
CVG,RDU,4197,627.64,55.81,7.53,7.8
CVG,RIC,5541,664.66,56.55,6.79,7.88
CVG,ROC,3054,741.91,64.58,6.97,7.26
CVG,RSW,3622,1414.61,115.76,7.72,9.4
CVG,SAN,5058,3001.42,241.91,11.73,10.36
CVG,SAT,1522,1647.96,145.15,7.85,6.2
CVG,SAV,390,828.81,70.46,4.76,3.38
CVG,SBN,5224,326.7,37.77,5.39,5.48
CVG,SDF,9731,133.58,21.79,8.28,8.74
CVG,SEA,5298,3160.74,256.25,13.16,12.6
CVG,SFO,6025,3276.62,263.16,12.64,11.41
CVG,SJU,25,2909.69,216.92,4.8,6.4
CVG,SLC,8648,2331.93,196.22,13.29,14.27
CVG,SNA,115,3020.73,249.64,8.72,4.12
CVG,SRQ,2265,1306.78,106.52,7.65,9.28
CVG,STL,10585,494.07,64.31,5.62,5.56
CVG,SWF,1937,938.25,78.29,13.34,10.55
CVG,SYR,3593,848.12,71.93,6.3,7.28
CVG,TPA,6171,1244.02,103.01,9.18,11.3
CVG,TUS,972,2491.26,203.6,17.3,13.43
CVG,TYS,1734,363.71,36.03,11.02,11.44
DAB,ATL,11927,589.02,62.11,4.87,6.08
DAB,CLT,5614,669.49,70.38,5.16,3.95
DAB,EWR,2293,1422.66,125.42,11.73,13.58
DAB,MCO,1,86.9,,32.0,4.0
DAB,MLB,245,125.53,,26.47,19.15
DAB,PHL,81,1298.74,117.37,6.67,8.48
DAB,RDU,1513,772.48,,0.07,-1.45
DAL,ABQ,11516,933.42,87.38,6.43,4.82
DAL,AMA,12526,521.43,52.63,8.68,7.13
DAL,AUS,21933,304.17,33.46,7.8,6.36
DAL,ELP,10248,904.45,81.81,6.31,4.49
DAL,HOU,54230,384.63,42.71,7.67,5.74
DAL,HRL,7,737.08,69.33,0.0,-1.17
DAL,IAH,10595,349.23,39.6,7.9,7.41
DAL,LBB,18127,471.54,47.56,7.17,5.8
DAL,LIT,14243,476.36,44.36,9.49,7.71
DAL,MAF,13357,513.38,51.05,7.58,5.63
DAL,MSY,7238,703.28,61.29,8.21,6.35
DAL,OKC,13769,291.29,33.32,7.07,5.59
DAL,SAT,23867,399.12,42.79,7.06,5.36
DAL,TUL,15409,381.41,39.92,7.48,6.89
DAY,ATL,9035,695.23,65.98,3.74,5.81
DAY,BNA,4,471.54,,-1.25,28.0
DAY,CLE,195,260.71,,0.04,0.21
DAY,CLT,7102,595.46,60.67,5.66,4.35
DAY,CMH,964,115.87,19.95,4.92,3.14
DAY,DCA,4599,629.25,56.56,6.28,4.55
DAY,DFW,4627,1385.64,131.77,5.22,4.72
DAY,DTW,3439,267.15,40.16,2.8,2.07
DAY,EWR,4415,857.78,85.77,10.65,13.52
DAY,GSO,1222,564.88,53.28,1.49,-0.24
DAY,IND,2,177.03,23.5,47.5,46.0
DAY,LAX,802,3097.98,261.53,8.78,5.42
DAY,LGA,2334,883.53,86.03,8.89,5.15
DAY,MCO,271,1300.35,110.25,2.12,4.03
DAY,MDW,1218,363.71,45.26,4.04,-0.66
DAY,MSP,3650,923.76,94.15,3.28,3.3
DAY,ORD,8528,386.24,45.76,6.69,4.26
DAY,PHL,4159,767.66,70.49,5.34,6.15
DAY,PIT,7165,346.01,39.1,5.71,4.86
DAY,SDF,70,231.74,,-0.49,-1.34
DAY,STL,9754,543.96,60.49,4.87,4.71
DCA,ABE,390,243.01,31.86,4.91,5.47
DCA,ALB,5129,511.77,54.72,6.6,4.43
DCA,ATL,22715,880.31,86.28,7.87,7.91
DCA,BDL,6717,503.72,51.68,4.98,2.85
DCA,BNA,5368,904.45,89.13,4.11,2.32
DCA,BOS,35006,642.13,63.86,6.81,5.32
DCA,BUF,5130,476.36,49.84,6.88,4.15
DCA,BWI,429,48.28,13.78,0.26,-1.35
DCA,CHS,2445,714.55,72.05,8.74,6.61
DCA,CLE,8587,498.9,57.42,2.5,2.65
DCA,CLT,15978,532.69,57.12,7.37,6.6
DCA,CMH,10552,518.21,55.73,5.06,4.68
DCA,CVG,9268,661.44,71.41,5.47,6.94
DCA,DAY,4527,629.25,65.9,6.09,5.2
DCA,DFW,26031,1918.33,169.81,5.02,3.61
DCA,DTW,15958,651.78,70.51,2.78,1.67
DCA,EWR,21242,320.26,46.9,5.11,7.03
DCA,FLL,4073,1446.8,133.09,9.74,6.15
DCA,GSO,4085,399.12,45.73,7.08,7.76
DCA,IAD,1,38.62,13.0,4.0,10.0
DCA,IAH,11111,1944.08,169.22,4.34,3.06
DCA,IND,6069,803.06,81.53,7.7,5.18
DCA,ISP,1,400.73,,-1.0,19.0
DCA,JAX,1491,1020.32,98.88,7.91,5.52
DCA,JFK,7466,342.79,45.52,9.47,10.86
DCA,LFT,1,1670.49,145.0,-4.0,-36.0
DCA,LGA,27653,344.4,41.29,1.32,0.67
DCA,MCI,5626,1528.87,142.71,9.1,5.14
DCA,MCO,12072,1221.49,112.68,5.83,3.45
DCA,MEM,5733,1226.32,113.14,2.98,-0.48
DCA,MHT,3355,655.0,62.72,7.59,8.06
DCA,MIA,16851,1480.59,129.43,4.38,2.81
DCA,MSP,13258,1498.3,139.44,4.67,2.83
DCA,MSY,3476,1559.45,142.12,8.5,0.95
DCA,ORD,44516,984.92,96.99,5.09,4.85
DCA,PBI,4160,1379.2,124.28,8.39,5.85
DCA,PHL,620,191.51,33.71,10.58,17.59
DCA,PIT,11811,329.91,40.01,6.59,6.81
DCA,PVD,6393,574.53,54.41,4.61,2.81
DCA,PWM,934,775.7,68.18,9.21,7.35
DCA,RDU,8235,365.32,45.98,3.79,0.17
DCA,ROC,5081,476.36,50.12,6.62,4.5
DCA,RSW,1465,1435.53,134.42,7.29,4.26
DCA,SDF,3349,762.83,78.59,6.34,5.97
DCA,STL,15158,1157.12,116.92,8.68,7.57
DCA,SYR,4915,479.58,49.54,7.06,4.73
DCA,TPA,5946,1310.0,119.16,9.86,7.13
DEN,ABQ,16767,561.66,51.44,8.3,7.48
DEN,ANC,276,3872.07,295.29,15.22,9.42
DEN,ATL,16015,1929.6,141.06,9.53,9.24
DEN,AUS,5317,1247.24,98.83,8.29,6.34
DEN,BDL,1771,2689.21,190.54,7.52,7.22
DEN,BIL,5038,732.25,63.83,10.78,10.16
DEN,BIS,426,832.03,,7.64,-0.48
DEN,BNA,3100,1630.26,122.66,5.33,2.84
DEN,BOI,6940,1044.46,94.27,9.33,8.02
DEN,BOS,10100,2822.78,200.54,10.87,9.78
DEN,BUR,5448,1367.94,122.1,7.08,6.07
DEN,BWI,6507,2399.53,169.28,10.82,9.27
DEN,BZN,835,844.9,,12.06,3.18
DEN,CID,3558,1113.66,84.72,9.3,7.28
DEN,CLE,10270,1932.82,143.49,7.2,6.97
DEN,CLT,3462,2151.69,160.53,7.35,3.0
DEN,CMH,3485,1858.79,135.75,9.13,4.9
DEN,COD,141,630.86,,2.39,-6.03
DEN,COS,18808,115.87,17.49,6.93,6.64
DEN,CVG,5044,1720.38,127.81,6.89,4.55
DEN,DFW,39942,1031.59,86.78,7.64,7.24
DEN,DSM,7047,947.9,73.43,9.3,8.36
DEN,DTW,12484,1807.29,137.5,7.19,4.86
DEN,EGE,431,194.73,28.58,10.48,7.13
DEN,ELP,1140,906.06,,6.53,0.81
DEN,EUG,3446,1604.51,138.95,11.51,10.54
DEN,EWR,17205,2582.99,188.23,11.11,12.03
DEN,FAR,91,1009.06,,10.04,1.7
DEN,FAT,690,1358.28,,6.46,8.58
DEN,FLL,380,2740.71,199.14,15.07,6.01
DEN,FSD,3778,777.31,65.26,8.65,7.38
DEN,GEG,5959,1345.41,116.56,9.11,8.67
DEN,GJT,767,341.18,,7.74,5.01
DEN,GUC,91,244.62,,10.21,12.26
DEN,HDN,732,228.53,31.16,10.05,6.53
DEN,HNL,111,5415.43,,14.95,19.65
DEN,HOU,702,1421.05,,8.74,5.42
DEN,IAD,13827,2336.76,161.02,9.5,6.94
DEN,IAH,24407,1385.64,111.37,7.0,6.86
DEN,ICT,6179,674.31,56.62,7.4,5.73
DEN,IND,7681,1572.33,116.3,7.99,6.18
DEN,JAC,1017,653.39,66.25,9.17,7.78
DEN,JFK,2417,2616.79,194.71,7.63,4.87
DEN,LAS,18130,1012.27,88.18,8.25,6.64
DEN,LAX,27485,1387.25,117.31,11.17,11.53
