IATA,lat,lon,flight_count,origin_flight_count,dest_flight_count,avg_flight_time,avg_actual_elapsed_time,avg_scheduled_elapsed_time,avg_air_time,avg_distance,avg_dep_delay,avg_arr_delay,cancelled_origin_count,diverted_origin_count,unique_destinations,unique_origins,unique_connections
BET,60.77977639,-161.8379975,11205.0,5602.0,5603.0,68.0,68.0,68.58,57.28,642.13,9.85,9.94,295.0,9.0,1.0,2.0,3.0
MOT,48.25937778,-101.2803339,10739.0,5369.0,5370.0,82.98,82.98,85.94,67.46,722.59,1.55,3.86,138.0,14.0,1.0,1.0,2.0
LSE,43.87937972,-91.25653778,10711.0,5356.0,5355.0,51.08,51.08,52.25,34.7,268.28,2.97,5.08,273.0,4.0,2.0,4.0,6.0
JAC,43.60732417,-110.7377389,10352.0,5179.0,5173.0,101.8,101.8,101.22,79.04,933.63,11.91,11.33,137.0,37.0,9.0,8.0,17.0
ACT,31.61128833,-97.23051917,10149.0,5076.0,5073.0,53.2,53.2,54.3,30.73,143.23,-0.07,2.32,152.0,1.0,1.0,1.0,2.0
ITH,42.49102778,-76.45844444,10007.0,5004.0,5003.0,45.48,45.48,43.07,29.88,230.58,0.31,4.93,148.0,13.0,2.0,2.0,4.0
ABI,32.41132,-99.68189722,10006.0,5004.0,5002.0,62.05,62.05,63.36,40.62,254.28,1.29,5.59,154.0,6.0,1.0,1.0,2.0
ELM,42.15991361,-76.89144333,10005.0,5003.0,5002.0,47.01,47.01,46.23,33.47,258.48,1.05,5.13,122.0,9.0,2.0,2.0,4.0
ITO,19.72026306,-155.0484703,9974.0,4987.0,4987.0,43.89,43.89,42.76,34.54,303.61,1.91,4.27,63.0,0.0,3.0,3.0,6.0
CRW,38.37315083,-81.59318972,9881.0,4941.0,4940.0,46.88,46.88,47.08,33.43,263.93,3.32,6.42,320.0,4.0,1.0,1.0,2.0
SBP,35.23705806,-120.6423931,9798.0,4910.0,4888.0,63.95,63.95,64.11,44.89,249.42,4.14,1.74,134.0,3.0,2.0,1.0,3.0
OME,64.51220222,-165.4452458,9778.0,4889.0,4889.0,77.53,77.53,77.94,66.75,755.29,12.74,12.11,230.0,44.0,2.0,2.0,4.0
FAY,34.99147222,-78.88,9654.0,4828.0,4826.0,46.9,46.9,46.93,33.76,189.9,0.24,3.11,252.0,6.0,1.0,1.0,2.0
GFK,47.949255,-97.17611111,9525.0,4762.0,4763.0,63.88,63.88,66.36,49.49,457.05,2.22,7.03,163.0,9.0,1.0,1.0,2.0
CLL,30.58858944,-96.36382417,9452.0,4731.0,4721.0,66.98,66.98,68.09,45.11,263.93,-1.04,2.51,146.0,4.0,1.0,1.0,2.0
OTZ,66.88467694,-162.5985497,9446.0,4723.0,4723.0,66.48,66.48,67.14,56.14,604.79,13.49,11.45,257.0,68.0,2.0,2.0,4.0
LAW,34.56771444,-98.41663667,9280.0,4645.0,4635.0,58.89,58.89,60.05,35.64,225.31,-0.77,3.25,154.0,1.0,1.0,1.0,2.0
BRW,71.2854475,-156.7660019,8952.0,4476.0,4476.0,83.28,83.28,84.47,74.22,868.96,8.9,7.59,367.0,90.0,2.0,2.0,4.0
TRI,36.47521417,-82.40742056,8926.0,4464.0,4462.0,38.76,38.76,39.01,26.62,193.12,0.91,2.59,231.0,3.0,1.0,1.0,2.0
CAK,40.91631194,-81.44246556,8849.0,4422.0,4427.0,44.95,44.95,44.74,29.25,199.0,1.93,3.75,183.0,1.0,3.0,3.0,6.0
STX,17.70188889,-64.79855556,8837.0,4420.0,4417.0,171.65,171.65,170.28,149.49,1747.98,3.23,4.78,97.0,22.0,4.0,3.0,7.0
EYW,24.55611111,-81.75955556,8756.0,4380.0,4376.0,55.91,55.91,55.16,36.67,215.25,3.11,5.75,146.0,4.0,2.0,2.0,4.0
AGS,33.369955,-81.96449611,8710.0,4355.0,4355.0,53.04,53.04,54.01,33.07,220.66,4.61,7.27,124.0,4.0,3.0,1.0,4.0
SJT,31.35775,-100.4963056,8709.0,4359.0,4350.0,77.94,77.94,78.63,55.08,366.93,-2.53,1.38,145.0,8.0,1.0,1.0,2.0
GPT,30.40728028,-89.07009278,8657.0,4328.0,4329.0,71.39,71.39,73.11,57.76,527.59,-0.25,1.7,80.0,6.0,2.0,2.0,4.0
MGM,32.30064417,-86.39397611,8335.0,4168.0,4167.0,56.49,56.49,56.14,37.7,311.38,3.2,6.96,103.0,4.0,3.0,1.0,4.0
HLN,46.60681806,-111.9827503,8119.0,4060.0,4059.0,70.38,70.38,71.97,55.78,594.65,1.21,2.77,77.0,7.0,3.0,3.0,6.0
SPS,33.98879611,-98.49189333,8111.0,4062.0,4049.0,54.74,54.74,56.16,29.92,181.86,-0.06,2.76,142.0,2.0,1.0,1.0,2.0
PIA,40.66424333,-89.69330556,7522.0,3763.0,3759.0,47.75,47.75,48.79,30.22,210.87,5.55,7.32,221.0,0.0,3.0,2.0,5.0
PSG,56.80165194,-132.9452781,7264.0,3632.0,3632.0,29.47,29.47,29.28,20.05,121.93,15.6,15.55,219.0,97.0,3.0,2.0,5.0
WRG,56.48432583,-132.3698242,7264.0,3632.0,3632.0,25.71,25.71,25.17,16.65,90.93,13.01,15.17,203.0,70.0,2.0,2.0,4.0
ADQ,57.74996778,-152.4938553,7261.0,3631.0,3630.0,51.26,51.26,50.85,40.13,405.93,8.69,9.6,214.0,2.0,2.0,1.0,3.0
YAK,59.50336056,-139.6602261,7260.0,3631.0,3629.0,44.46,44.46,44.42,34.7,331.73,11.8,15.01,87.0,71.0,3.0,3.0,6.0
CDV,60.49183389,-145.4776503,7250.0,3625.0,3625.0,44.17,44.17,43.15,34.11,300.13,11.36,13.91,107.0,7.0,2.0,2.0,4.0
CMI,40.03925,-88.27805556,7155.0,3581.0,3574.0,51.25,51.25,51.02,33.03,217.26,6.33,9.71,227.0,3.0,1.0,1.0,2.0
DUT,53.90013889,-166.5435,6778.0,3389.0,3389.0,110.93,110.93,113.14,101.59,1274.6,15.3,11.17,729.0,6.0,1.0,1.0,2.0
EVV,38.03799139,-87.53062667,6618.0,3311.0,3307.0,74.03,74.03,75.17,55.59,439.35,8.44,8.34,186.0,7.0,1.0,1.0,2.0
BGM,42.20848278,-75.97961361,6505.0,3253.0,3252.0,62.02,62.02,60.06,47.04,403.94,4.88,8.27,125.0,7.0,1.0,1.0,2.0
HDN,40.48118028,-107.2176597,6344.0,3174.0,3170.0,124.79,124.79,124.26,100.3,1216.11,10.53,7.37,64.0,13.0,8.0,8.0,16.0
GGG,32.38486111,-94.71171,6273.0,3137.0,3136.0,60.37,60.37,61.78,39.25,225.31,-2.15,2.78,99.0,10.0,1.0,2.0,3.0
LRD,27.54373861,-99.46154361,6142.0,3075.0,3067.0,111.65,111.65,112.04,88.4,634.08,6.71,6.4,63.0,5.0,1.0,1.0,2.0
TXK,33.45370806,-93.99102,6002.0,3001.0,3001.0,69.04,69.04,70.17,47.55,291.29,-3.41,2.51,136.0,7.0,1.0,1.0,2.0
LFT,30.20527972,-91.987655,5937.0,2973.0,2964.0,104.15,104.15,104.29,80.89,537.84,3.07,3.7,91.0,4.0,5.0,4.0,9.0
SCC,70.19475583,-148.4651608,4859.0,2430.0,2429.0,88.49,88.49,89.91,78.58,870.69,9.11,10.07,174.0,32.0,3.0,2.0,5.0
DBQ,42.40295944,-90.70916722,4760.0,2385.0,2375.0,48.64,48.64,49.21,30.85,236.54,4.34,8.81,157.0,0.0,2.0,1.0,3.0
SUX,42.40260333,-96.38436694,4685.0,2343.0,2342.0,59.35,59.35,61.18,44.65,376.59,0.58,5.17,85.0,3.0,1.0,1.0,2.0
BMI,40.47798556,-88.91595278,4671.0,2335.0,2336.0,46.33,46.33,48.86,28.09,186.68,5.79,6.84,184.0,4.0,1.0,1.0,2.0
BFL,35.43359806,-119.0567681,4297.0,2147.0,2150.0,82.22,82.22,80.22,63.73,591.76,6.04,6.42,120.0,1.0,2.0,2.0,4.0
BPT,29.95083333,-94.02069444,4246.0,2112.0,2134.0,89.83,89.83,91.81,67.08,434.52,2.22,2.68,76.0,3.0,1.0,1.0,2.0
AKN,58.67680167,-156.6492175,3408.0,1704.0,1704.0,42.0,42.0,42.13,32.1,300.18,8.83,10.44,76.0,24.0,2.0,2.0,4.0
DLG,59.0454125,-158.5033389,3176.0,1588.0,1588.0,57.89,57.89,58.48,48.02,526.07,11.01,11.91,82.0,20.0,2.0,2.0,4.0
MTJ,38.50886722,-107.8938333,2593.0,1297.0,1296.0,130.78,130.78,131.87,109.54,1352.68,0.79,3.28,6.0,10.0,6.0,6.0,12.0
ORH,42.26733944,-71.87570944,2560.0,1281.0,1279.0,108.94,108.94,110.35,88.18,787.59,7.11,10.51,178.0,7.0,2.0,2.0,4.0
GUC,38.53396333,-106.9331817,2186.0,1093.0,1093.0,117.73,117.73,117.46,92.09,1180.69,7.49,11.25,12.0,6.0,5.0,5.0,10.0
BRO,25.90683333,-97.42586111,2028.0,1013.0,1015.0,68.52,68.52,68.8,52.49,495.68,1.2,5.76,17.0,7.0,1.0,1.0,2.0
DRO,37.15151667,-107.7537692,1665.0,832.0,833.0,111.02,111.02,112.06,87.82,1084.7,4.32,2.89,12.0,8.0,1.0,1.0,2.0
IDA,43.51455556,-112.0701667,1634.0,817.0,817.0,48.9,48.9,47.54,34.17,302.56,2.28,4.57,34.0,1.0,1.0,2.0,3.0
MQT,46.353639,-87.395361,1131.0,566.0,565.0,77.37,77.37,75.31,56.66,487.63,6.35,20.93,30.0,0.0,1.0,1.0,2.0
BQN,18.49486111,-67.12944444,1046.0,522.0,524.0,236.16,236.16,239.74,214.41,2550.8,-1.31,13.49,10.0,0.0,1.0,1.0,2.0
GST,58.42438139,-135.7073814,952.0,476.0,476.0,25.43,25.43,24.56,11.25,65.98,8.79,11.42,15.0,0.0,1.0,1.0,2.0
APF,26.15247222,-81.77544444,725.0,364.0,361.0,47.54,47.54,43.93,29.39,154.5,4.11,8.88,22.0,0.0,1.0,1.0,2.0
LWB,37.85830556,-80.39947222,632.0,316.0,316.0,67.54,67.54,67.14,55.4,529.74,3.12,1.84,16.0,0.0,3.0,3.0,6.0
MAZ,18.25569444,-67.14847222,239.0,149.0,90.0,41.6,41.6,40.81,21.72,122.31,4.31,14.69,9.0,0.0,1.0,1.0,2.0
MIB,48.415769,-101.358039,178.0,89.0,89.0,78.58,78.58,85.72,65.82,735.47,-7.14,1.43,1.0,0.0,1.0,1.0,2.0
RDR,47.961167,-97.401167,92.0,46.0,46.0,62.8,62.8,64.93,49.13,469.93,-1.33,7.85,0.0,0.0,1.0,1.0,2.0
ACK,41.25305194,-70.06018139,44.0,22.0,22.0,75.95,75.95,65.0,53.8,350.84,26.85,31.52,2.0,0.0,1.0,1.0,2.0
ACY,39.45758333,-74.57716667,2.0,1.0,1.0,52.0,52.0,60.0,33.0,148.06,106.0,,0.0,0.0,1.0,1.0,2.0
MKK,21.15288583,-157.0962561,1.0,1.0,0.0,,,,,43.45,,,1.0,0.0,1.0,0.0,1.0
LNY,20.78561111,-156.9514181,1.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,1.0,1.0
